end,dps,filed,concept,eps,ticker,dps_prev,gap
2021-09-30,0.93,2021-10-29,CommonStockDividendsPerShareDeclared,1.66,ADP,0.9300000000000002,92.0
2021-12-31,1.04,2022-01-31,CommonStockDividendsPerShareDeclared,1.65,ADP,0.93,92.0
2022-03-31,1.04,2022-04-29,CommonStockDividendsPerShareDeclared,2.22,ADP,1.04,90.0
2022-06-30,1.0399999999999996,2022-08-03,CommonStockDividendsPerShareDeclared,1.510000000000001,ADP,1.04,91.0
2022-09-30,1.04,2022-11-02,CommonStockDividendsPerShareDeclared,1.88,ADP,1.0399999999999996,92.0
2022-12-31,1.25,2023-02-02,CommonStockDividendsPerShareDeclared,1.96,ADP,1.04,92.0
2023-03-31,1.25,2023-05-01,CommonStockDividendsPerShareDeclared,2.52,ADP,1.25,90.0
2023-06-30,1.25,2023-08-03,CommonStockDividendsPerShareDeclared,1.8900000000000008,ADP,1.25,91.0
2023-09-30,1.25,2023-11-02,CommonStockDividendsPerShareDeclared,2.09,ADP,1.25,92.0
2023-12-31,1.4,2024-02-01,CommonStockDividendsPerShareDeclared,2.14,ADP,1.25,92.0
2024-03-31,1.4,2024-05-02,CommonStockDividendsPerShareDeclared,2.89,ADP,1.4,91.0
2024-06-30,1.4000000000000004,2024-08-07,CommonStockDividendsPerShareDeclared,2.02,ADP,1.4,91.0
2024-09-30,1.4,2024-11-01,CommonStockDividendsPerShareDeclared,2.34,ADP,1.4000000000000004,92.0
2024-12-31,1.54,2025-01-30,CommonStockDividendsPerShareDeclared,2.36,ADP,1.4,92.0
2025-03-31,1.54,2025-05-01,CommonStockDividendsPerShareDeclared,3.07,ADP,1.54,90.0
2025-06-30,1.5399999999999991,2025-08-06,CommonStockDividendsPerShareDeclared,2.25,ADP,1.54,91.0
2025-09-30,1.54,2025-10-31,CommonStockDividendsPerShareDeclared,2.5,ADP,1.5399999999999991,92.0
2025-12-31,1.7,2026-01-29,CommonStockDividendsPerShareDeclared,2.63,ADP,1.54,92.0
2026-03-31,1.7,2026-04-30,CommonStockDividendsPerShareDeclared,3.39,ADP,1.7,90.0
2026-06-30,1.6999999999999993,2026-08-05,CommonStockDividendsPerShareDeclared,2.450000000000001,ADP,1.7,91.0
2008-06-30,0.635,2009-08-10,CommonStockDividendsPerShareCashPaid,,AEE,,
2008-09-30,0.635,2009-11-09,CommonStockDividendsPerShareCashPaid,,AEE,0.635,92.0
2009-03-31,0.385,2010-05-10,CommonStockDividendsPerShareCashPaid,,AEE,0.635,182.0
2009-06-30,0.385,2009-08-10,CommonStockDividendsPerShareCashPaid,,AEE,0.385,91.0
2009-09-30,0.385,2009-11-09,CommonStockDividendsPerShareCashPaid,,AEE,0.385,92.0
2009-12-31,0.385,2012-02-28,CommonStockDividendsPerShareCashPaid,,AEE,0.385,92.0
2010-03-31,0.385,2010-05-10,CommonStockDividendsPerShareCashPaid,,AEE,0.385,90.0
2010-06-30,0.385,2010-08-09,CommonStockDividendsPerShareCashPaid,,AEE,0.385,91.0
2010-09-30,0.385,2010-11-08,CommonStockDividendsPerShareCashPaid,,AEE,0.385,92.0
2010-12-31,0.385,2012-02-28,CommonStockDividendsPerShareCashPaid,,AEE,0.385,92.0
2011-03-31,0.385,2011-05-10,CommonStockDividendsPerShareCashPaid,,AEE,0.385,90.0
2011-06-30,0.385,2011-08-09,CommonStockDividendsPerShareCashPaid,,AEE,0.385,91.0
2011-09-30,0.385,2011-11-08,CommonStockDividendsPerShareCashPaid,,AEE,0.385,92.0
2011-12-31,0.3999999999999999,2012-02-28,CommonStockDividendsPerShareCashPaid,,AEE,0.385,92.0
2012-03-31,0.4,2012-05-10,CommonStockDividendsPerShareCashPaid,-1.66,AEE,0.3999999999999999,91.0
2012-06-30,0.4,2012-08-08,CommonStockDividendsPerShareCashPaid,0.87,AEE,0.4,91.0
2012-09-30,0.4,2012-11-09,CommonStockDividendsPerShareCashPaid,1.54,AEE,0.4,92.0
2012-12-31,0.3999999999999999,2013-03-01,CommonStockDividendsPerShareCashPaid,-4.76,AEE,0.4,92.0
2013-03-31,0.4,2013-05-10,CommonStockDividendsPerShareCashPaid,-0.6,AEE,0.3999999999999999,90.0
2013-06-30,0.4,2013-08-09,CommonStockDividendsPerShareCashPaid,0.39,AEE,0.4,91.0
2013-09-30,0.4,2013-11-08,CommonStockDividendsPerShareCashPaid,1.25,AEE,0.4,92.0
2013-12-31,0.3999999999999999,2014-03-03,CommonStockDividendsPerShareCashPaid,0.15,AEE,0.4,92.0
2014-03-31,0.4,2014-05-12,CommonStockDividendsPerShareCashPaid,0.4,AEE,0.3999999999999999,90.0
2014-06-30,0.4,2014-08-11,CommonStockDividendsPerShareCashPaid,0.61,AEE,0.4,91.0
2014-09-30,0.4,2014-11-10,CommonStockDividendsPerShareCashPaid,1.21,AEE,0.4,92.0
2014-12-31,0.4099999999999999,2015-03-02,CommonStockDividendsPerShareCashPaid,0.2,AEE,0.4,92.0
2015-03-31,0.41,2015-05-11,CommonStockDividendsPerShareCashPaid,0.45,AEE,0.4099999999999999,90.0
2015-06-30,0.41,2015-08-06,CommonStockDividendsPerShareCashPaid,0.61,AEE,0.41,91.0
2015-09-30,0.41,2015-11-06,CommonStockDividendsPerShareCashPaid,1.42,AEE,0.41,92.0
2015-12-31,0.42500000000000004,2016-02-26,CommonStockDividendsPerShareCashPaid,0.12,AEE,0.41,92.0
2016-03-31,0.425,2016-05-10,CommonStockDividendsPerShareCashPaid,0.43,AEE,0.42500000000000004,91.0
2016-06-30,0.425,2016-08-05,CommonStockDividendsPerShareCashPaid,0.61,AEE,0.425,91.0
2016-09-30,0.425,2016-11-04,CommonStockDividendsPerShareCashPaid,1.52,AEE,0.425,92.0
2016-12-31,0.44000000000000017,2017-02-28,CommonStockDividendsPerShareCashPaid,0.13,AEE,0.425,92.0
2017-03-31,0.44,2017-05-05,CommonStockDividendsPerShareCashPaid,0.42,AEE,0.44000000000000017,90.0
2017-06-30,0.44,2017-08-04,CommonStockDividendsPerShareCashPaid,0.79,AEE,0.44,91.0
2017-09-30,0.44,2017-11-03,CommonStockDividendsPerShareCashPaid,1.19,AEE,0.44,92.0
2017-12-31,0.45799999999999996,2018-02-28,CommonStockDividendsPerShareCashPaid,-0.24,AEE,0.44,92.0
2018-03-31,0.4575,2018-05-09,CommonStockDividendsPerShareCashPaid,0.62,AEE,0.45799999999999996,90.0
2018-06-30,0.4575,2018-08-08,CommonStockDividendsPerShareCashPaid,0.98,AEE,0.4575,91.0
2018-09-30,0.4575,2018-11-02,CommonStockDividendsPerShareCashPaid,1.46,AEE,0.4575,92.0
2018-12-31,0.47499999999999987,2019-02-26,CommonStockDividendsPerShareCashPaid,0.28,AEE,0.4575,92.0
2019-03-31,0.475,2019-05-10,CommonStockDividendsPerShareCashPaid,0.78,AEE,0.47499999999999987,90.0
2019-06-30,0.475,2019-08-02,CommonStockDividendsPerShareCashPaid,0.73,AEE,0.475,91.0
2019-09-30,0.475,2019-11-08,CommonStockDividendsPerShareCashPaid,1.48,AEE,0.475,92.0
2019-12-31,0.4950000000000001,2020-02-28,CommonStockDividendsPerShareCashPaid,0.38,AEE,0.475,92.0
2020-03-31,0.495,2020-05-11,CommonStockDividendsPerShareCashPaid,0.59,AEE,0.4950000000000001,91.0
2020-06-30,0.495,2020-08-07,CommonStockDividendsPerShareCashPaid,0.99,AEE,0.495,91.0
2020-09-30,0.495,2020-11-05,CommonStockDividendsPerShareCashPaid,1.48,AEE,0.495,92.0
2020-12-31,0.5150000000000001,2021-02-22,CommonStockDividendsPerShareCashPaid,0.4700000000000002,AEE,0.495,92.0
2021-03-31,0.55,2021-05-10,CommonStockDividendsPerShareCashPaid,0.92,AEE,0.5150000000000001,90.0
2021-06-30,0.55,2021-08-06,CommonStockDividendsPerShareCashPaid,0.81,AEE,0.55,91.0
2021-09-30,0.55,2021-11-04,CommonStockDividendsPerShareCashPaid,1.66,AEE,0.55,92.0
2021-12-31,0.55,2022-02-23,CommonStockDividendsPerShareCashPaid,0.4700000000000002,AEE,0.55,92.0
2022-03-31,0.59,2022-05-06,CommonStockDividendsPerShareCashPaid,0.98,AEE,0.55,90.0
2022-06-30,0.59,2022-08-08,CommonStockDividendsPerShareCashPaid,0.8,AEE,0.59,91.0
2022-09-30,0.59,2022-11-04,CommonStockDividendsPerShareCashPaid,1.75,AEE,0.59,92.0
2022-12-31,0.5899999999999999,2023-02-22,CommonStockDividendsPerShareCashPaid,0.6299999999999999,AEE,0.59,92.0
2023-03-31,0.63,2023-05-05,CommonStockDividendsPerShareCashPaid,1.01,AEE,0.5899999999999999,90.0
2023-06-30,0.63,2023-08-03,CommonStockDividendsPerShareCashPaid,0.9,AEE,0.63,91.0
2023-09-30,0.63,2023-11-09,CommonStockDividendsPerShareCashPaid,1.88,AEE,0.63,92.0
2023-12-31,0.6299999999999999,2024-02-29,CommonStockDividendsPerShareCashPaid,0.5999999999999996,AEE,0.63,92.0
2024-03-31,0.67,2024-05-06,CommonStockDividendsPerShareCashPaid,0.98,AEE,0.6299999999999999,91.0
2024-06-30,0.67,2024-08-05,CommonStockDividendsPerShareCashPaid,0.97,AEE,0.67,91.0
2024-09-30,0.67,2024-11-07,CommonStockDividendsPerShareCashPaid,1.71,AEE,0.67,92.0
2024-12-31,0.6699999999999999,2025-02-18,CommonStockDividendsPerShareCashPaid,0.7699999999999996,AEE,0.67,92.0
2025-03-31,0.71,2025-05-05,CommonStockDividendsPerShareCashPaid,1.07,AEE,0.6699999999999999,90.0
2025-06-30,0.71,2025-08-04,CommonStockDividendsPerShareCashPaid,1.02,AEE,0.71,91.0
2025-09-30,0.71,2025-11-06,CommonStockDividendsPerShareCashPaid,2.37,AEE,0.71,92.0
2025-12-31,0.71,2026-02-18,CommonStockDividendsPerShareCashPaid,0.92,AEE,0.71,92.0
2026-03-31,0.75,2026-05-08,CommonStockDividendsPerShareCashPaid,1.29,AEE,0.71,90.0
2026-06-30,0.75,2026-08-03,CommonStockDividendsPerShareCashPaid,1.14,AEE,0.75,91.0
2010-03-31,0.41,2011-05-03,CommonStockDividendsPerShareDeclared,0.72,AEP,,
2010-06-30,0.42,2011-07-29,CommonStockDividendsPerShareDeclared,0.28,AEP,0.41,91.0
2010-09-30,0.42,2011-10-28,CommonStockDividendsPerShareDeclared,1.16,AEP,0.42,92.0
2010-12-31,0.45999999999999996,2012-02-28,CommonStockDividendsPerShareDeclared,0.37,AEP,0.42,92.0
2011-03-31,0.46,2011-05-03,CommonStockDividendsPerShareDeclared,0.73,AEP,0.45999999999999996,90.0
2011-06-30,0.46,2011-07-29,CommonStockDividendsPerShareDeclared,0.73,AEP,0.46,91.0
2011-09-30,0.46,2011-10-28,CommonStockDividendsPerShareDeclared,1.92,AEP,0.46,92.0
2011-12-31,0.47,2012-02-28,CommonStockDividendsPerShareDeclared,0.63,AEP,0.46,92.0
2012-03-31,0.47,2012-04-27,CommonStockDividendsPerShareDeclared,0.8,AEP,0.47,91.0
2012-06-30,0.47,2012-07-27,CommonStockDividendsPerShareDeclared,0.75,AEP,0.47,91.0
2012-09-30,0.47,2012-10-26,CommonStockDividendsPerShareDeclared,1.0,AEP,0.47,92.0
2012-12-31,0.47,2013-02-26,CommonStockDividendsPerShareDeclared,0.05,AEP,0.47,92.0
2013-03-31,0.47,2013-04-26,CommonStockDividendsPerShareDeclared,0.75,AEP,0.47,90.0
2013-06-30,0.49,2013-07-26,CommonStockDividendsPerShareDeclared,0.69,AEP,0.47,91.0
2013-09-30,0.49,2013-10-25,CommonStockDividendsPerShareDeclared,0.89,AEP,0.49,92.0
2013-12-31,0.5,2014-02-25,CommonStockDividendsPerShareDeclared,0.71,AEP,0.49,92.0
2014-03-31,0.5,2014-04-25,CommonStockDividendsPerShareDeclared,1.15,AEP,0.5,90.0
2014-06-30,0.5,2014-07-25,CommonStockDividendsPerShareDeclared,0.8,AEP,0.5,91.0
2014-09-30,0.5,2014-10-23,CommonStockDividendsPerShareDeclared,1.01,AEP,0.5,92.0
2014-12-31,0.5299999999999998,2015-02-20,CommonStockDividendsPerShareDeclared,0.39,AEP,0.5,92.0
2015-03-31,0.53,2015-04-23,CommonStockDividendsPerShareDeclared,1.29,AEP,0.5299999999999998,90.0
2015-06-30,0.53,2015-07-23,CommonStockDividendsPerShareDeclared,0.88,AEP,0.53,91.0
2015-09-30,0.53,2015-10-22,CommonStockDividendsPerShareDeclared,1.06,AEP,0.53,92.0
2015-12-31,0.5599999999999998,2016-02-24,CommonStockDividendsPerShareDeclared,0.95,AEP,0.53,92.0
2016-03-31,0.56,2016-04-28,CommonStockDividendsPerShareDeclared,1.02,AEP,0.5599999999999998,91.0
2016-06-30,0.56,2016-07-28,CommonStockDividendsPerShareDeclared,1.02,AEP,0.56,91.0
2016-09-30,0.56,2016-11-02,CommonStockDividendsPerShareDeclared,-1.56,AEP,0.56,92.0
2016-12-31,0.5899999999999999,2017-02-28,CommonStockDividendsPerShareDeclared,0.76,AEP,0.56,92.0
2017-03-31,0.59,2017-04-28,CommonStockDividendsPerShareDeclared,1.2,AEP,0.5899999999999999,90.0
2017-06-30,0.59,2017-07-27,CommonStockDividendsPerShareDeclared,0.76,AEP,0.59,91.0
2017-09-30,0.59,2017-10-27,CommonStockDividendsPerShareDeclared,1.11,AEP,0.59,92.0
2017-12-31,0.6200000000000001,2018-02-23,CommonStockDividendsPerShareDeclared,0.8199999999999998,AEP,0.59,92.0
2018-03-31,0.62,2018-04-26,CommonStockDividendsPerShareDeclared,0.92,AEP,0.6200000000000001,90.0
2018-06-30,0.62,2018-07-26,CommonStockDividendsPerShareDeclared,1.07,AEP,0.62,91.0
2018-09-30,0.62,2018-10-25,CommonStockDividendsPerShareDeclared,1.17,AEP,0.62,92.0
2018-12-31,0.6699999999999999,2019-02-21,CommonStockDividendsPerShareDeclared,0.7399999999999998,AEP,0.62,92.0
2019-03-31,0.67,2019-04-26,CommonStockDividendsPerShareDeclared,1.16,AEP,0.6699999999999999,90.0
2019-06-30,0.67,2019-07-25,CommonStockDividendsPerShareDeclared,0.93,AEP,0.67,91.0
2019-09-30,0.67,2019-10-24,CommonStockDividendsPerShareDeclared,1.49,AEP,0.67,92.0
2019-12-31,0.6999999999999997,2020-02-20,CommonStockDividendsPerShareDeclared,0.31,AEP,0.67,92.0
2020-03-31,0.7,2020-05-06,CommonStockDividendsPerShareDeclared,1.0,AEP,0.6999999999999997,91.0
2020-06-30,0.7,2020-08-06,CommonStockDividendsPerShareDeclared,1.05,AEP,0.7,91.0
2020-09-30,0.7,2020-10-22,CommonStockDividendsPerShareDeclared,1.51,AEP,0.7,92.0
2020-12-31,0.7400000000000002,2021-02-25,CommonStockDividendsPerShareDeclared,0.8800000000000008,AEP,0.7,92.0
2021-03-31,0.74,2021-04-22,CommonStockDividendsPerShareDeclared,1.16,AEP,0.7400000000000002,90.0
2021-06-30,0.74,2021-07-22,CommonStockDividendsPerShareDeclared,1.16,AEP,0.74,91.0
2021-09-30,0.74,2021-10-28,CommonStockDividendsPerShareDeclared,1.59,AEP,0.74,92.0
2021-12-31,0.78,2023-05-04,CommonStockDividendsPerShareDeclared,1.0599999999999996,AEP,0.74,92.0
2022-03-31,0.78,2022-04-28,CommonStockDividendsPerShareDeclared,1.41,AEP,0.78,90.0
2022-06-30,0.78,2022-07-27,CommonStockDividendsPerShareDeclared,1.02,AEP,0.78,91.0
2022-09-30,0.78,2022-10-27,CommonStockDividendsPerShareDeclared,1.33,AEP,0.78,92.0
2022-12-31,0.83,2023-05-04,CommonStockDividendsPerShareDeclared,0.75,AEP,0.78,92.0
2023-03-31,0.83,2023-05-04,CommonStockDividendsPerShareDeclared,0.77,AEP,0.83,90.0
2023-06-30,0.83,2023-07-27,CommonStockDividendsPerShareDeclared,1.01,AEP,0.83,91.0
2023-09-30,0.83,2023-11-02,CommonStockDividendsPerShareDeclared,1.83,AEP,0.83,92.0
2023-12-31,0.88,2024-04-30,CommonStockDividendsPerShareDeclared,0.6499999999999995,AEP,0.83,92.0
2024-03-31,0.88,2024-04-30,CommonStockDividendsPerShareDeclared,1.91,AEP,0.88,91.0
2024-06-30,0.88,2024-07-30,CommonStockDividendsPerShareDeclared,0.64,AEP,0.88,91.0
2024-09-30,0.88,2024-11-06,CommonStockDividendsPerShareDeclared,1.8,AEP,0.88,92.0
2024-12-31,0.9299999999999997,2025-02-13,CommonStockDividendsPerShareDeclared,1.25,AEP,0.88,92.0
2025-03-31,0.93,2025-05-06,CommonStockDividendsPerShareDeclared,1.5,AEP,0.9299999999999997,90.0
2025-06-30,0.93,2025-07-30,CommonStockDividendsPerShareDeclared,2.29,AEP,0.93,91.0
2025-09-30,0.93,2025-10-29,CommonStockDividendsPerShareDeclared,1.82,AEP,0.93,92.0
2025-12-31,0.9500000000000002,2026-02-12,CommonStockDividendsPerShareDeclared,1.09,AEP,0.93,92.0
2026-03-31,0.95,2026-05-05,CommonStockDividendsPerShareDeclared,1.61,AEP,0.9500000000000002,90.0
2011-03-31,0.0,2013-02-27,CommonStockDividendsPerShareDeclared,0.28,AES,,
2011-06-30,0.0,2013-02-27,CommonStockDividendsPerShareDeclared,0.22,AES,0.0,91.0
2011-09-30,0.0,2012-11-07,CommonStockDividendsPerShareDeclared,-0.17,AES,0.0,92.0
2011-12-31,0.0,2013-02-27,CommonStockDividendsPerShareDeclared,-0.27,AES,0.0,92.0
2012-03-31,0.0,2013-02-27,CommonStockDividendsPerShareDeclared,0.45,AES,0.0,91.0
2012-06-30,0.0,2013-02-27,CommonStockDividendsPerShareDeclared,0.18,AES,0.0,91.0
2012-09-30,0.04,2012-11-07,CommonStockDividendsPerShareDeclared,-2.1,AES,0.0,92.0
2012-12-31,0.04,2013-02-27,CommonStockDividendsPerShareDeclared,0.23,AES,0.04,92.0
2013-03-31,0.0,2014-02-26,CommonStockDividendsPerShareDeclared,0.11,AES,0.04,90.0
2013-06-30,0.08,2013-08-08,CommonStockDividendsPerShareDeclared,0.22,AES,0.0,91.0
2013-09-30,0.0,2013-11-07,CommonStockDividendsPerShareDeclared,0.09,AES,0.08,92.0
2013-12-31,0.09,2014-02-26,CommonStockDividendsPerShareDeclared,-0.28,AES,0.0,92.0
2014-03-31,0.0,2014-05-08,CommonStockDividendsPerShareDeclared,-0.08,AES,0.09,90.0
2014-06-30,0.05,2014-08-07,CommonStockDividendsPerShareDeclared,0.18,AES,0.0,91.0
2014-09-30,0.05,2014-11-06,CommonStockDividendsPerShareDeclared,0.68,AES,0.05,92.0
2014-12-31,0.15,2015-02-26,CommonStockDividendsPerShareDeclared,0.29,AES,0.05,92.0
2015-03-31,0.0,2015-05-11,CommonStockDividendsPerShareDeclared,0.2,AES,0.15,90.0
2015-06-30,0.1,2015-08-10,CommonStockDividendsPerShareDeclared,0.1,AES,0.0,91.0
2015-09-30,0.1,2015-11-05,CommonStockDividendsPerShareDeclared,0.27,AES,0.1,92.0
2015-12-31,0.21,2016-02-24,CommonStockDividendsPerShareDeclared,-0.13,AES,0.1,92.0
2016-03-31,0.11,2016-05-09,CommonStockDividendsPerShareDeclared,0.19,AES,0.21,91.0
2016-06-30,0.0,2016-08-05,CommonStockDividendsPerShareDeclared,-0.73,AES,0.11,91.0
2016-09-30,0.11,2016-11-04,CommonStockDividendsPerShareDeclared,0.26,AES,0.0,92.0
2016-12-31,0.23,2017-02-27,CommonStockDividendsPerShareDeclared,-1.44,AES,0.11,92.0
2017-03-31,0.12,2017-05-08,CommonStockDividendsPerShareDeclared,-0.04,AES,0.23,90.0
2017-06-30,0.0,2017-08-08,CommonStockDividendsPerShareDeclared,0.08,AES,0.12,91.0
2017-09-30,0.12,2017-11-02,CommonStockDividendsPerShareDeclared,0.23,AES,0.0,92.0
2017-12-31,0.25,2018-02-27,CommonStockDividendsPerShareDeclared,-2.03,AES,0.12,92.0
2018-03-31,0.13,2018-05-08,CommonStockDividendsPerShareDeclared,1.04,AES,0.25,90.0
2018-06-30,0.0,2018-08-07,CommonStockDividendsPerShareDeclared,0.44,AES,0.13,91.0
2018-09-30,0.13,2018-11-06,CommonStockDividendsPerShareDeclared,0.15,AES,0.0,92.0
2018-12-31,0.27,2019-02-27,CommonStockDividendsPerShareDeclared,0.19,AES,0.13,92.0
2019-03-31,0.1365,2019-05-07,CommonStockDividendsPerShareDeclared,0.23,AES,0.27,90.0
2019-06-30,0.0,2020-02-28,CommonStockDividendsPerShareDeclared,0.02,AES,0.1365,91.0
2019-09-30,0.1365,2019-11-06,CommonStockDividendsPerShareDeclared,0.32,AES,0.0,92.0
2019-12-31,0.28,2020-02-28,CommonStockDividendsPerShareDeclared,-0.12,AES,0.1365,92.0
2020-03-31,0.1433,2020-05-07,CommonStockDividendsPerShareDeclared,0.22,AES,0.28,91.0
2020-06-30,0.0,2021-02-25,CommonStockDividendsPerShareDeclared,-0.12,AES,0.1433,91.0
2020-09-30,0.1433,2020-11-06,CommonStockDividendsPerShareDeclared,-0.5,AES,0.0,92.0
2020-12-31,0.29,2021-02-25,CommonStockDividendsPerShareDeclared,0.48,AES,0.1433,92.0
2021-03-31,0.1505,2021-05-06,CommonStockDividendsPerShareDeclared,-0.22,AES,0.29,90.0
2021-06-30,0.1505,2021-08-04,CommonStockDividendsPerShareDeclared,0.04,AES,0.1505,91.0
2021-09-30,0.1505,2021-11-03,CommonStockDividendsPerShareDeclared,0.52,AES,0.1505,92.0
2021-12-31,0.31,2022-02-28,CommonStockDividendsPerShareDeclared,-0.95,AES,0.1505,92.0
2022-03-31,0.158,2022-08-04,CommonStockDividendsPerShareDeclared,0.17,AES,0.31,90.0
2022-06-30,0.158,2022-11-04,CommonStockDividendsPerShareDeclared,-0.27,AES,0.158,91.0
2022-09-30,0.158,2022-11-04,CommonStockDividendsPerShareDeclared,0.63,AES,0.158,92.0
2022-12-31,0.32,2023-03-01,CommonStockDividendsPerShareDeclared,-1.35,AES,0.158,92.0
2023-03-31,0.1659,2023-08-03,CommonStockDividendsPerShareDeclared,0.22,AES,0.32,90.0
2023-06-30,0.1659,2023-11-02,CommonStockDividendsPerShareDeclared,-0.06,AES,0.1659,91.0
2023-09-30,0.1659,2023-11-02,CommonStockDividendsPerShareDeclared,0.34,AES,0.1659,92.0
2023-12-31,0.1725,2024-05-02,CommonStockDividendsPerShareDeclared,-0.13,AES,0.1659,92.0
2024-03-31,0.1725,2024-08-01,CommonStockDividendsPerShareDeclared,0.62,AES,0.1725,91.0
2024-06-30,0.1725,2024-10-31,CommonStockDividendsPerShareDeclared,0.27,AES,0.1725,91.0
2024-09-30,0.1725,2024-10-31,CommonStockDividendsPerShareDeclared,0.71,AES,0.1725,92.0
2024-12-31,0.17600000000000005,2025-03-11,CommonStockDividendsPerShareDeclared,0.7799999999999998,AES,0.1725,92.0
2025-03-31,0.17595,2025-05-01,CommonStockDividendsPerShareDeclared,0.07,AES,0.17600000000000005,90.0
2026-03-31,0.17595,2026-05-05,CommonStockDividendsPerShareDeclared,0.68,AES,0.17595,365.0
2026-06-30,0.17595,2026-08-04,CommonStockDividendsPerShareDeclared,0.6,AES,0.17595,91.0
2008-06-30,0.24,2009-08-07,CommonStockDividendsPerShareDeclared,1.02,AFL,,
2008-09-30,0.24,2009-11-06,CommonStockDividendsPerShareDeclared,0.21,AFL,0.24,92.0
2009-06-30,0.28,2009-08-07,CommonStockDividendsPerShareDeclared,0.67,AFL,0.24,273.0
2009-09-30,0.28,2009-11-06,CommonStockDividendsPerShareDeclared,0.78,AFL,0.28,92.0
2023-03-31,0.0,2024-11-01,CommonStockDividendsPerShareDeclared,1.94,AFL,0.28,4930.0
2023-06-30,0.42,2024-11-01,CommonStockDividendsPerShareDeclared,2.72,AFL,0.0,91.0
2023-09-30,0.42,2024-11-01,CommonStockDividendsPerShareDeclared,2.65,AFL,0.42,92.0
2023-12-31,0.92,2025-02-26,CommonStockDividendsPerShareDeclared,0.46,AFL,0.42,92.0
2024-03-31,0.0,2024-11-01,CommonStockDividendsPerShareDeclared,3.27,AFL,0.92,91.0
2024-06-30,0.5,2024-11-01,CommonStockDividendsPerShareDeclared,3.11,AFL,0.0,91.0
2024-09-30,0.5,2024-11-01,CommonStockDividendsPerShareDeclared,-0.17,AFL,0.5,92.0
2024-12-31,1.08,2025-02-26,CommonStockDividendsPerShareDeclared,3.47,AFL,0.5,92.0
2025-03-31,0.0,2025-05-07,CommonStockDividendsPerShareDeclared,0.05,AFL,1.08,90.0
2025-06-30,0.58,2025-08-05,CommonStockDividendsPerShareDeclared,1.12,AFL,0.0,91.0
2025-09-30,0.58,2025-11-05,CommonStockDividendsPerShareDeclared,3.09,AFL,0.58,92.0
2025-12-31,1.1900000000000002,2026-02-25,CommonStockDividendsPerShareDeclared,2.58,AFL,0.58,92.0
2026-03-31,0.0,2026-05-06,CommonStockDividendsPerShareDeclared,1.99,AFL,1.1900000000000002,90.0
2026-06-30,0.61,2026-08-07,CommonStockDividendsPerShareDeclared,1.64,AFL,0.0,91.0
2008-06-30,4.42,2009-09-03,CommonStockDividendsPerShareDeclared,-41.13,AIG,,
2013-09-30,0.1,2013-10-31,CommonStockDividendsPerShareDeclared,1.47,AIG,4.42,1918.0
2014-03-31,0.125,2014-05-05,CommonStockDividendsPerShareDeclared,1.1,AIG,0.1,182.0
2014-06-30,0.125,2014-08-04,CommonStockDividendsPerShareDeclared,2.13,AIG,0.125,91.0
2014-09-30,0.125,2014-11-03,CommonStockDividendsPerShareDeclared,1.54,AIG,0.125,92.0
2014-12-31,0.125,2015-02-20,CommonStockDividendsPerShareDeclared,0.5,AIG,0.125,92.0
2015-03-31,0.125,2015-05-04,CommonStockDividendsPerShareDeclared,1.81,AIG,0.125,90.0
2015-06-30,0.125,2015-08-04,CommonStockDividendsPerShareDeclared,1.35,AIG,0.125,91.0
2015-09-30,0.28,2015-11-02,CommonStockDividendsPerShareDeclared,-0.18,AIG,0.125,92.0
2015-12-31,0.28,2016-02-19,CommonStockDividendsPerShareDeclared,-1.29,AIG,0.28,92.0
2016-03-31,0.32,2016-05-02,CommonStockDividendsPerShareDeclared,-0.16,AIG,0.28,91.0
2016-06-30,0.32,2016-08-02,CommonStockDividendsPerShareDeclared,1.72,AIG,0.32,91.0
2016-09-30,0.32,2016-11-03,CommonStockDividendsPerShareDeclared,0.43,AIG,0.32,92.0
2016-12-31,0.32000000000000006,2017-02-23,CommonStockDividendsPerShareDeclared,-2.77,AIG,0.32,92.0
2017-03-31,0.32,2017-05-04,CommonStockDividendsPerShareDeclared,1.21,AIG,0.32000000000000006,90.0
2017-06-30,0.32,2017-08-03,CommonStockDividendsPerShareDeclared,1.22,AIG,0.32,91.0
2017-09-30,0.32,2017-11-03,CommonStockDividendsPerShareDeclared,-1.91,AIG,0.32,92.0
2017-12-31,0.32000000000000006,2018-02-16,CommonStockDividendsPerShareDeclared,-7.06,AIG,0.32,92.0
2018-03-31,0.32,2018-05-03,CommonStockDividendsPerShareDeclared,1.03,AIG,0.32000000000000006,90.0
2018-06-30,0.32,2018-08-03,CommonStockDividendsPerShareDeclared,1.04,AIG,0.32,91.0
2018-09-30,0.32,2018-11-02,CommonStockDividendsPerShareDeclared,-1.41,AIG,0.32,92.0
