ticker,end,filing_lag_cal,ann_lag_cal
AES,2018-09-30,37,37.0
AES,2018-12-31,58,58.0
AES,2019-03-31,37,37.0
AES,2019-06-30,37,37.0
AES,2019-09-30,37,37.0
AES,2019-12-31,59,59.0
AES,2020-03-31,37,37.0
AES,2020-06-30,37,37.0
AES,2020-09-30,37,37.0
AES,2020-12-31,56,56.0
AES,2021-03-31,36,36.0
AES,2021-06-30,35,36.0
AES,2021-09-30,34,34.0
AES,2021-12-31,59,56.0
AES,2022-03-31,35,35.0
AES,2022-06-30,35,36.0
AES,2022-09-30,35,35.0
AES,2022-12-31,60,58.0
AES,2023-03-31,34,34.0
AES,2023-06-30,34,34.0
AES,2023-09-30,33,33.0
AES,2023-12-31,57,57.0
AES,2024-03-31,32,32.0
AES,2024-06-30,32,32.0
AES,2024-09-30,31,31.0
AES,2024-12-31,70,59.0
AES,2025-03-31,31,31.0
AES,2025-06-30,32,32.0
AES,2025-09-30,35,35.0
AES,2025-12-31,61,
AES,2026-03-31,35,
AES,2026-06-30,35,
AFL,2008-06-30,403,23.0
AFL,2008-09-30,402,23.0
AFL,2009-03-31,402,29.0
AFL,2009-06-30,38,29.0
AFL,2009-09-30,37,28.0
AFL,2009-12-31,421,33.0
AFL,2010-03-31,37,27.0
AFL,2010-06-30,40,27.0
AFL,2010-09-30,36,26.0
AFL,2010-12-31,56,32.0
AFL,2011-03-31,36,27.0
AFL,2011-06-30,242,27.0
AFL,2011-09-30,35,26.0
AFL,2011-12-31,58,31.0
AFL,2012-03-31,37,24.0
AFL,2012-06-30,34,24.0
AFL,2012-09-30,33,23.0
AFL,2012-12-31,58,36.0
AFL,2013-03-31,36,24.0
AFL,2013-06-30,37,30.0
AFL,2013-09-30,36,29.0
AFL,2013-12-31,58,35.0
AFL,2014-03-31,32,29.0
AFL,2014-06-30,36,29.0
AFL,2014-09-30,34,28.0
AFL,2014-12-31,57,34.0
AFL,2015-03-31,31,28.0
AFL,2015-06-30,35,28.0
AFL,2015-09-30,34,27.0
AFL,2015-12-31,56,32.0
AFL,2016-03-31,34,26.0
AFL,2016-06-30,36,28.0
AFL,2016-09-30,35,27.0
AFL,2016-12-31,55,31.0
AFL,2017-03-31,33,27.0
AFL,2017-06-30,34,27.0
AFL,2017-09-30,33,25.0
AFL,2017-12-31,54,31.0
AFL,2018-03-31,34,25.0
AFL,2018-06-30,34,26.0
AFL,2018-09-30,32,24.0
AFL,2018-12-31,56,31.0
AFL,2019-03-31,26,25.0
AFL,2019-06-30,26,25.0
AFL,2019-09-30,25,25.0
AFL,2019-12-31,52,35.0
AFL,2020-03-31,30,29.0
AFL,2020-06-30,29,28.0
AFL,2020-09-30,29,27.0
AFL,2020-12-31,54,34.0
AFL,2021-03-31,29,28.0
AFL,2021-06-30,29,28.0
AFL,2021-09-30,28,27.0
AFL,2021-12-31,54,33.0
AFL,2022-03-31,29,27.0
AFL,2022-06-30,33,32.0
AFL,2022-09-30,33,31.0
AFL,2022-12-31,418,32.0
AFL,2023-03-31,31,27.0
AFL,2023-06-30,33,32.0
AFL,2023-09-30,33,32.0
AFL,2023-12-31,53,31.0
AFL,2024-03-31,32,31.0
AFL,2024-06-30,32,31.0
AFL,2024-09-30,32,30.0
AFL,2024-12-31,57,36.0
AFL,2025-03-31,37,30.0
AFL,2025-06-30,36,36.0
AFL,2025-09-30,36,35.0
AFL,2025-12-31,56,35.0
AFL,2026-03-31,36,29.0
AFL,2026-06-30,38,37.0
AIG,2008-06-30,430,37.0
AIG,2008-09-30,402,41.0
AIG,2009-06-30,65,38.0
AIG,2009-09-30,37,37.0
AIG,2012-03-31,397,33.0
AIG,2012-06-30,401,33.0
AIG,2012-09-30,396,32.0
AIG,2012-12-31,416,52.0
AIG,2013-03-31,32,32.0
AIG,2013-06-30,400,32.0
AIG,2013-09-30,31,31.0
AIG,2014-03-31,35,35.0
AIG,2014-06-30,35,35.0
AIG,2014-09-30,34,34.0
AIG,2014-12-31,51,43.0
AIG,2015-03-31,34,30.0
AIG,2015-06-30,35,34.0
AIG,2015-09-30,33,33.0
AIG,2015-12-31,50,26.0
AIG,2016-03-31,32,32.0
AIG,2016-06-30,33,33.0
AIG,2016-09-30,34,33.0
AIG,2016-12-31,54,20.0
AIG,2017-03-31,34,19.0
AIG,2017-06-30,34,33.0
AIG,2017-09-30,34,10.0
AIG,2017-12-31,47,39.0
AIG,2018-03-31,33,32.0
AIG,2018-06-30,34,33.0
AIG,2018-09-30,33,18.0
AIG,2018-12-31,46,44.0
AIG,2019-03-31,37,36.0
AIG,2019-06-30,39,38.0
AIG,2019-09-30,32,32.0
AIG,2019-12-31,52,44.0
AIG,2020-03-31,35,34.0
AIG,2020-06-30,35,34.0
AIG,2020-09-30,37,26.0
AIG,2020-12-31,50,47.0
AIG,2021-03-31,37,36.0
AIG,2021-06-30,37,36.0
AIG,2021-09-30,36,35.0
AIG,2021-12-31,48,47.0
AIG,2022-03-31,35,33.0
AIG,2022-06-30,40,39.0
AIG,2022-09-30,33,32.0
AIG,2022-12-31,48,46.0
AIG,2023-03-31,35,34.0
AIG,2023-06-30,33,32.0
AIG,2023-09-30,33,32.0
AIG,2023-12-31,45,44.0
AIG,2024-03-31,32,31.0
AIG,2024-06-30,32,31.0
AIG,2024-09-30,38,35.0
AIG,2024-12-31,44,42.0
AIG,2025-03-31,32,31.0
AIG,2025-06-30,38,37.0
AIG,2025-09-30,36,35.0
AIG,2025-12-31,43,41.0
AIG,2026-03-31,31,30.0
AIG,2026-06-30,38,37.0
AIV,2013-06-30,397,32.0
AIV,2013-09-30,396,31.0
AIV,2014-03-31,333,31.0
AIV,2014-06-30,32,31.0
AIV,2014-09-30,31,30.0
AIV,2014-12-31,58,36.0
AIV,2015-03-31,335,30.0
AIV,2015-06-30,31,30.0
AIV,2015-09-30,36,34.0
AIV,2015-12-31,60,35.0
AIV,2016-03-31,330,28.0
AIV,2016-06-30,29,28.0
AIV,2016-09-30,147,27.0
AIV,2016-12-31,55,33.0
AIV,2017-03-31,335,27.0
AIV,2017-06-30,33,28.0
AIV,2017-09-30,152,26.0
AIV,2017-12-31,60,32.0
AIV,2018-03-31,326,37.0
AIV,2018-06-30,235,33.0
AIV,2018-09-30,36,32.0
AIV,2018-12-31,51,35.0
AIV,2019-03-31,330,32.0
AIV,2019-06-30,40,32.0
AIV,2019-09-30,35,31.0
AIV,2019-12-31,55,30.0
AIV,2020-03-31,41,38.0
AIV,2020-06-30,412,34.0
AIV,2020-09-30,405,29.0
AIV,2020-12-31,71,71.0
AIV,2021-03-31,47,47.0
AIV,2021-06-30,47,47.0
AIV,2021-09-30,40,40.0
AIV,2021-12-31,60,42.0
AIV,2022-03-31,39,39.0
AIV,2022-06-30,35,35.0
AIV,2022-09-30,38,38.0
AIV,2022-12-31,58,52.0
AIV,2023-03-31,34,34.0
AIV,2023-06-30,38,38.0
AIV,2023-09-30,37,37.0
AIV,2023-12-31,57,53.0
AIV,2024-03-31,38,38.0
AIV,2024-06-30,38,38.0
AIV,2024-09-30,38,38.0
AIV,2024-12-31,55,55.0
AIV,2025-03-31,38,38.0
AIV,2025-06-30,42,42.0
AIV,2025-09-30,41,41.0
AIV,2025-12-31,61,61.0
AIV,2026-01-31,100,30.0
AJG,2009-06-30,395,28.0
AJG,2009-09-30,394,27.0
AJG,2010-03-31,394,22.0
AJG,2010-06-30,30,27.0
AJG,2010-09-30,29,26.0
AJG,2010-12-31,410,32.0
AJG,2011-03-31,29,27.0
AJG,2011-06-30,34,26.0
AJG,2011-09-30,28,25.0
AJG,2011-12-31,45,31.0
AJG,2012-03-31,32,31.0
AJG,2012-06-30,32,31.0
AJG,2012-09-30,31,30.0
AJG,2012-12-31,39,29.0
AJG,2013-03-31,31,30.0
AJG,2013-06-30,31,30.0
AJG,2013-09-30,30,29.0
AJG,2013-12-31,38,28.0
AJG,2014-03-31,24,7.0
AJG,2014-06-30,32,29.0
AJG,2014-09-30,29,28.0
AJG,2014-12-31,44,34.0
AJG,2015-03-31,28,24.0
AJG,2015-06-30,31,28.0
AJG,2015-09-30,28,27.0
AJG,2015-12-31,41,33.0
AJG,2016-03-31,32,28.0
AJG,2016-06-30,29,28.0
AJG,2016-09-30,28,27.0
AJG,2016-12-31,44,26.0
AJG,2017-03-31,28,27.0
AJG,2017-06-30,28,27.0
AJG,2017-09-30,30,26.0
AJG,2018-03-31,37,31.0
AJG,2018-06-30,27,26.0
AJG,2018-09-30,26,25.0
AJG,2018-12-31,39,31.0
AJG,2019-03-31,29,25.0
AJG,2019-06-30,26,25.0
AJG,2019-09-30,25,24.0
AJG,2019-12-31,405,30.0
AJG,2020-03-31,35,30.0
AJG,2020-06-30,31,30.0
AJG,2020-09-30,30,29.0
AJG,2020-12-31,39,28.0
AJG,2021-03-31,30,29.0
AJG,2021-06-30,30,29.0
AJG,2021-09-30,29,28.0
AJG,2021-12-31,49,27.0
AJG,2022-03-31,36,28.0
AJG,2022-06-30,34,28.0
AJG,2022-09-30,33,27.0
AJG,2022-12-31,41,26.0
AJG,2023-03-31,38,27.0
AJG,2023-06-30,35,27.0
AJG,2023-09-30,27,26.0
AJG,2023-12-31,40,25.0
AJG,2024-03-31,31,25.0
AJG,2024-06-30,26,25.0
AJG,2024-09-30,29,24.0
AJG,2024-12-31,49,30.0
AJG,2025-03-31,32,31.0
AJG,2025-06-30,32,31.0
AJG,2025-09-30,41,30.0
AJG,2025-12-31,48,29.0
AJG,2026-03-31,37,30.0
AJG,2026-06-30,36,30.0
AKAM,2008-06-30,431,30.0
AKAM,2008-09-30,405,30.0
AKAM,2009-06-30,66,29.0
AKAM,2009-09-30,40,28.0
AKAM,2010-03-31,405,28.0
AKAM,2010-06-30,40,28.0
AKAM,2010-09-30,40,27.0
AKAM,2010-12-31,60,40.0
AKAM,2011-03-31,40,27.0
AKAM,2011-06-30,40,27.0
AKAM,2011-09-30,40,26.0
AKAM,2011-12-31,60,39.0
AKAM,2012-03-31,40,25.0
AKAM,2012-06-30,40,25.0
AKAM,2012-09-30,40,24.0
AKAM,2012-12-31,427,37.0
AKAM,2013-03-31,40,24.0
AKAM,2013-06-30,40,24.0
AKAM,2013-09-30,43,23.0
AKAM,2013-12-31,62,36.0
AKAM,2014-03-31,42,31.0
AKAM,2014-06-30,42,30.0
AKAM,2014-09-30,41,29.0
AKAM,2014-12-31,61,41.0
AKAM,2015-03-31,41,28.0
AKAM,2015-06-30,41,28.0
AKAM,2015-09-30,40,27.0
AKAM,2015-12-31,60,40.0
AKAM,2016-03-31,39,26.0
AKAM,2016-06-30,39,26.0
AKAM,2016-09-30,39,25.0
AKAM,2016-12-31,59,38.0
AKAM,2017-03-31,39,32.0
AKAM,2017-06-30,39,25.0
AKAM,2017-09-30,39,24.0
AKAM,2017-12-31,60,37.0
AKAM,2018-03-31,39,30.0
AKAM,2018-06-30,39,31.0
AKAM,2018-09-30,39,29.0
AKAM,2018-12-31,59,43.0
AKAM,2019-03-31,39,30.0
AKAM,2019-06-30,39,30.0
AKAM,2019-09-30,39,28.0
AKAM,2019-12-31,59,42.0
AKAM,2020-03-31,38,28.0
AKAM,2020-06-30,38,28.0
AKAM,2020-09-30,37,27.0
AKAM,2020-12-31,57,40.0
AKAM,2021-03-31,37,34.0
AKAM,2021-06-30,37,34.0
AKAM,2021-09-30,39,33.0
AKAM,2021-12-31,424,46.0
AKAM,2022-03-31,39,33.0
AKAM,2022-06-30,40,40.0
AKAM,2022-09-30,39,39.0
AKAM,2022-12-31,59,45.0
AKAM,2023-03-31,39,39.0
AKAM,2023-06-30,39,39.0
AKAM,2023-09-30,39,38.0
AKAM,2023-12-31,59,44.0
AKAM,2024-03-31,39,39.0
AKAM,2024-06-30,39,39.0
AKAM,2024-09-30,39,38.0
AKAM,2024-12-31,55,51.0
AKAM,2025-03-31,39,38.0
AKAM,2025-06-30,39,38.0
AKAM,2025-09-30,38,37.0
AKAM,2025-12-31,51,50.0
AKAM,2026-03-31,38,37.0
AKAM,2026-06-30,38,37.0
ALB,2009-06-30,402,22.0
ALB,2009-09-30,394,26.0
ALB,2010-03-31,393,26.0
ALB,2010-06-30,37,26.0
ALB,2010-09-30,29,21.0
ALB,2010-12-31,418,24.0
ALB,2011-03-31,28,19.0
ALB,2011-06-30,26,21.0
ALB,2011-09-30,25,24.0
ALB,2011-12-31,53,23.0
ALB,2012-03-31,19,18.0
ALB,2012-06-30,19,17.0
ALB,2012-09-30,19,17.0
ALB,2012-12-31,46,22.0
ALB,2013-03-31,19,17.0
ALB,2013-06-30,19,17.0
ALB,2013-09-30,18,16.0
ALB,2013-12-31,56,28.0
ALB,2014-03-31,24,16.0
ALB,2014-06-30,31,30.0
ALB,2014-09-30,29,22.0
ALB,2014-12-31,61,28.0
ALB,2015-03-31,41,13.0
ALB,2015-06-30,38,37.0
ALB,2015-09-30,37,36.0
ALB,2015-12-31,60,48.0
ALB,2016-03-31,40,40.0
ALB,2016-06-30,36,34.0
ALB,2016-09-30,39,39.0
ALB,2016-12-31,59,58.0
ALB,2017-03-31,34,33.0
ALB,2017-06-30,39,38.0
ALB,2017-09-30,40,39.0
ALB,2017-12-31,59,58.0
ALB,2018-03-31,40,39.0
ALB,2018-06-30,38,38.0
ALB,2018-09-30,38,38.0
ALB,2018-12-31,58,51.0
ALB,2019-03-31,38,38.0
ALB,2019-06-30,38,38.0
ALB,2019-09-30,37,25.0
ALB,2019-12-31,57,50.0
ALB,2020-03-31,41,36.0
ALB,2020-06-30,36,36.0
ALB,2020-09-30,35,35.0
ALB,2020-12-31,50,33.0
ALB,2021-03-31,35,35.0
ALB,2021-06-30,35,35.0
ALB,2021-09-30,35,34.0
ALB,2021-12-31,53,47.0
ALB,2022-03-31,34,34.0
ALB,2022-06-30,34,34.0
ALB,2022-09-30,33,33.0
ALB,2022-12-31,46,24.0
ALB,2023-03-31,33,33.0
ALB,2023-06-30,33,33.0
ALB,2023-09-30,32,32.0
ALB,2023-12-31,46,45.0
ALB,2024-03-31,31,31.0
ALB,2024-06-30,31,31.0
ALB,2024-09-30,37,37.0
ALB,2024-12-31,43,43.0
ALB,2025-03-31,30,30.0
ALB,2025-06-30,35,30.0
ALB,2025-09-30,36,36.0
ALB,2025-12-31,42,42.0
ALB,2026-03-31,36,36.0
ALB,2026-06-30,36,36.0
ALK,2009-06-30,401,23.0
ALK,2009-09-30,401,22.0
ALK,2010-03-31,399,22.0
ALK,2010-06-30,36,22.0
ALK,2010-09-30,36,21.0
ALK,2011-03-31,34,21.0
ALK,2011-06-30,35,21.0
ALK,2011-09-30,34,20.0
ALK,2011-12-31,52,26.0
ALK,2012-03-31,33,19.0
ALK,2012-06-30,39,26.0
ALK,2012-09-30,38,116.0
ALK,2012-12-31,45,24.0
ALK,2013-03-31,38,25.0
ALK,2013-06-30,38,25.0
ALK,2013-09-30,37,24.0
ALK,2013-12-31,44,23.0
ALK,2014-03-31,39,25.0
ALK,2014-06-30,37,24.0
ALK,2014-09-30,36,23.0
ALK,2014-12-31,42,22.0
ALK,2015-03-31,37,23.0
ALK,2015-06-30,36,23.0
ALK,2015-09-30,35,22.0
ALK,2015-12-31,42,21.0
ALK,2016-03-31,39,21.0
ALK,2016-06-30,33,21.0
ALK,2016-09-30,33,20.0
ALK,2016-12-31,59,39.0
ALK,2017-03-31,35,26.0
ALK,2017-06-30,34,26.0
ALK,2017-09-30,33,25.0
ALK,2017-12-31,46,25.0
ALK,2018-03-31,34,23.0
ALK,2018-06-30,39,26.0
ALK,2018-09-30,33,25.0
ALK,2018-12-31,46,24.0
ALK,2019-03-31,39,25.0
ALK,2019-06-30,37,25.0
ALK,2019-09-30,38,24.0
ALK,2019-12-31,43,28.0
ALK,2020-03-31,44,35.0
ALK,2020-06-30,35,23.0
ALK,2020-09-30,36,22.0
ALK,2020-12-31,57,26.0
ALK,2021-03-31,36,22.0
ALK,2021-06-30,34,22.0
ALK,2021-09-30,35,21.0
ALK,2021-12-31,42,27.0
ALK,2022-03-31,35,21.0
ALK,2022-06-30,33,21.0
ALK,2022-09-30,34,20.0
ALK,2022-12-31,44,26.0
ALK,2023-03-31,35,20.0
ALK,2023-06-30,33,25.0
ALK,2023-09-30,33,19.0
ALK,2023-12-31,45,25.0
ALK,2024-03-31,33,18.0
ALK,2024-06-30,33,17.0
ALK,2024-09-30,39,31.0
ALK,2024-12-31,45,22.0
ALK,2025-03-31,38,23.0
ALK,2025-06-30,38,23.0
ALK,2025-09-30,37,24.0
ALK,2025-12-31,43,22.0
ALK,2026-03-31,37,20.0
ALK,2026-06-30,35,21.0
ALL,2008-06-30,423,24.0
ALL,2008-09-30,400,23.0
ALL,2009-03-31,393,37.0
ALL,2009-06-30,58,36.0
ALL,2009-09-30,35,35.0
ALL,2009-12-31,420,41.0
ALL,2010-03-31,28,28.0
ALL,2010-06-30,239,35.0
ALL,2010-09-30,27,27.0
ALL,2010-12-31,55,40.0
ALL,2011-03-31,27,27.0
ALL,2011-06-30,32,32.0
ALL,2011-09-30,31,31.0
ALL,2011-12-31,53,32.0
ALL,2012-03-31,32,32.0
ALL,2012-06-30,31,31.0
ALL,2012-09-30,31,31.0
ALL,2012-12-31,51,37.0
ALL,2013-03-31,31,31.0
ALL,2013-06-30,31,31.0
ALL,2013-09-30,30,30.0
ALL,2013-12-31,51,36.0
ALL,2014-03-31,36,36.0
ALL,2014-06-30,30,30.0
ALL,2014-09-30,29,29.0
ALL,2014-12-31,50,35.0
ALL,2015-03-31,35,35.0
ALL,2015-06-30,34,34.0
ALL,2015-09-30,33,33.0
ALL,2015-12-31,50,34.0
ALL,2016-03-31,34,34.0
ALL,2016-06-30,34,34.0
ALL,2016-09-30,33,33.0
ALL,2016-12-31,48,32.0
ALL,2017-03-31,32,32.0
ALL,2017-06-30,32,32.0
ALL,2017-09-30,32,32.0
ALL,2017-12-31,57,38.0
ALL,2018-03-31,31,31.0
ALL,2018-06-30,32,32.0
ALL,2018-09-30,31,31.0
ALL,2018-12-31,46,36.0
ALL,2019-03-31,31,31.0
ALL,2019-06-30,30,
ALL,2019-09-30,29,29.0
ALL,2019-12-31,52,35.0
ALL,2020-03-31,35,35.0
ALL,2020-06-30,35,35.0
ALL,2020-09-30,35,35.0
ALL,2020-12-31,53,34.0
ALL,2021-03-31,35,35.0
ALL,2021-06-30,35,35.0
ALL,2021-09-30,34,34.0
ALL,2021-12-31,49,33.0
ALL,2022-03-31,34,21.0
ALL,2022-06-30,34,20.0
ALL,2022-09-30,33,19.0
ALL,2022-12-31,47,18.0
ALL,2023-03-31,33,20.0
ALL,2023-06-30,32,20.0
ALL,2023-09-30,32,19.0
ALL,2023-12-31,52,18.0
ALL,2024-03-31,31,18.0
ALL,2024-06-30,31,31.0
ALL,2024-09-30,30,30.0
ALL,2024-12-31,55,36.0
ALL,2025-03-31,30,30.0
ALL,2025-06-30,30,30.0
ALL,2025-09-30,36,36.0
ALL,2025-12-31,51,35.0
ALL,2026-03-31,29,29.0
ALL,2026-06-30,36,36.0
AMAT,2008-07-27,401,16.0
AMAT,2009-01-25,408,8.0
AMAT,2009-04-26,409,16.0
AMAT,2009-07-26,37,16.0
AMAT,2009-10-25,47,18.0
AMAT,2010-01-31,37,17.0
AMAT,2010-05-02,38,17.0
AMAT,2010-08-01,33,17.0
AMAT,2010-10-31,40,17.0
AMAT,2011-01-30,29,25.0
AMAT,2011-07-31,26,24.0
AMAT,2012-07-29,25,17.0
AMAT,2013-04-28,389,18.0
AMAT,2013-07-28,25,18.0
AMAT,2014-04-27,25,18.0
AMAT,2014-07-27,25,18.0
AMAT,2015-04-26,25,18.0
AMAT,2015-07-26,25,18.0
AMAT,2016-05-01,25,18.0
AMAT,2016-07-31,25,18.0
AMAT,2017-04-30,25,18.0
AMAT,2017-07-30,25,18.0
AMAT,2018-01-28,389,17.0
AMAT,2018-04-29,25,18.0
AMAT,2018-07-29,25,18.0
AMAT,2018-10-28,46,18.0
AMAT,2019-01-27,25,18.0
AMAT,2019-04-28,25,18.0
AMAT,2019-07-28,25,18.0
AMAT,2019-10-27,47,18.0
AMAT,2020-01-26,25,17.0
AMAT,2020-04-26,25,18.0
AMAT,2020-07-26,25,18.0
AMAT,2020-10-25,47,18.0
AMAT,2021-01-31,25,18.0
AMAT,2021-05-02,25,18.0
AMAT,2021-08-01,25,18.0
AMAT,2021-10-31,47,18.0
AMAT,2022-01-30,25,17.0
AMAT,2022-05-01,25,18.0
AMAT,2022-07-31,25,18.0
AMAT,2022-10-30,47,18.0
AMAT,2023-01-29,25,18.0
AMAT,2023-04-30,26,18.0
AMAT,2023-07-30,25,18.0
AMAT,2023-10-29,47,18.0
AMAT,2024-01-28,30,18.0
AMAT,2024-04-28,25,109.0
AMAT,2024-07-28,25,18.0
AMAT,2024-10-27,47,18.0
AMAT,2025-01-26,25,18.0
AMAT,2025-04-27,25,18.0
AMAT,2025-07-27,25,18.0
AMAT,2025-10-26,47,18.0
AMAT,2026-01-25,25,18.0
AMAT,2026-04-26,25,18.0
AMAT,2026-07-26,25,18.0
AMD,2009-06-27,403,24.0
AMD,2009-09-26,403,19.0
AMD,2010-03-27,409,19.0
AMD,2010-06-26,39,19.0
AMD,2010-09-25,39,19.0
AMD,2010-12-25,426,27.0
AMD,2011-04-02,38,19.0
AMD,2011-07-02,39,19.0
AMD,2011-10-01,39,26.0
AMD,2011-12-31,55,24.0
AMD,2012-03-31,39,19.0
AMD,2012-06-30,33,19.0
AMD,2012-09-29,33,12.0
AMD,2012-12-29,54,24.0
AMD,2013-03-30,37,19.0
AMD,2013-06-29,33,19.0
AMD,2013-09-28,32,19.0
AMD,2013-12-28,52,24.0
AMD,2014-03-29,33,19.0
AMD,2014-06-28,33,19.0
AMD,2014-09-27,33,19.0
AMD,2014-12-27,54,24.0
AMD,2015-03-28,32,19.0
AMD,2015-06-27,33,9.0
AMD,2015-09-26,38,19.0
AMD,2015-12-26,54,24.0
AMD,2016-03-26,33,26.0
AMD,2016-06-25,31,26.0
AMD,2016-09-24,32,26.0
AMD,2016-12-31,52,31.0
AMD,2017-04-01,37,30.0
AMD,2017-07-01,33,24.0
AMD,2017-09-30,33,24.0
AMD,2017-12-30,59,31.0
AMD,2018-03-31,33,25.0
AMD,2018-06-30,33,25.0
AMD,2018-09-29,32,25.0
AMD,2018-12-29,41,31.0
AMD,2019-03-30,32,31.0
AMD,2019-06-29,32,31.0
AMD,2019-09-28,32,31.0
AMD,2019-12-28,38,31.0
AMD,2020-03-28,32,31.0
AMD,2020-06-27,32,31.0
AMD,2020-09-26,32,31.0
AMD,2020-12-26,34,31.0
AMD,2021-03-27,32,31.0
AMD,2021-06-26,32,31.0
AMD,2021-09-25,32,31.0
AMD,2021-12-25,40,38.0
AMD,2022-03-26,39,38.0
AMD,2022-06-25,39,38.0
AMD,2022-09-24,39,12.0
AMD,2022-12-31,58,31.0
AMD,2023-04-01,32,31.0
AMD,2023-07-01,32,31.0
AMD,2023-09-30,32,31.0
AMD,2023-12-30,32,31.0
AMD,2024-03-30,32,31.0
AMD,2024-06-29,32,31.0
AMD,2024-09-28,32,31.0
AMD,2024-12-28,39,38.0
AMD,2025-03-29,39,38.0
AMD,2025-06-28,39,38.0
AMD,2025-09-27,39,38.0
AMD,2025-12-27,39,38.0
AMD,2026-03-28,39,38.0
AMD,2026-06-27,39,38.0
AME,2008-06-30,401,21.0
AME,2008-09-30,401,21.0
AME,2009-03-31,400,21.0
AME,2009-06-30,36,28.0
AME,2009-09-30,36,27.0
AME,2009-12-30,421,27.0
AME,2010-03-31,35,27.0
AME,2010-06-30,36,28.0
AME,2010-09-30,35,26.0
AME,2010-12-31,55,27.0
AME,2011-03-31,35,28.0
AME,2011-06-30,35,26.0
AME,2011-09-30,34,25.0
AME,2011-12-31,54,26.0
AME,2012-03-31,33,26.0
AME,2012-06-30,33,25.0
AME,2012-09-30,32,23.0
AME,2012-12-31,52,24.0
AME,2013-03-31,32,26.0
AME,2013-06-30,38,38.0
AME,2013-09-30,35,29.0
AME,2013-12-31,57,29.0
AME,2014-03-31,36,36.0
AME,2014-06-30,37,36.0
AME,2014-09-30,37,28.0
AME,2014-12-31,55,28.0
AME,2015-03-31,31,29.0
AME,2015-06-30,36,36.0
AME,2015-09-30,36,27.0
AME,2015-12-31,56,36.0
AME,2016-03-31,34,28.0
AME,2016-06-30,35,35.0
AME,2016-09-30,34,33.0
AME,2016-12-31,54,38.0
AME,2017-03-31,38,32.0
AME,2017-06-30,33,33.0
AME,2017-09-30,33,33.0
AME,2017-12-31,53,32.0
AME,2018-03-31,33,32.0
AME,2018-06-30,33,31.0
AME,2018-09-30,33,33.0
AME,2018-12-31,52,36.0
AME,2019-03-31,32,31.0
AME,2019-06-30,33,30.0
AME,2019-09-30,32,31.0
AME,2019-12-31,51,36.0
AME,2020-03-31,35,35.0
AME,2020-06-30,35,35.0
AME,2020-09-30,29,29.0
AME,2020-12-31,49,35.0
AME,2021-03-31,34,34.0
AME,2021-06-30,34,34.0
AME,2021-09-30,33,33.0
AME,2021-12-31,53,34.0
AME,2022-03-31,33,33.0
AME,2022-06-30,33,33.0
AME,2022-09-30,32,32.0
AME,2022-12-31,52,33.0
AME,2023-03-31,32,32.0
AME,2023-06-30,32,32.0
AME,2023-09-30,31,31.0
AME,2023-12-31,53,37.0
AME,2024-03-31,32,32.0
AME,2024-06-30,32,32.0
AME,2024-09-30,31,31.0
AME,2024-12-31,51,35.0
AME,2025-03-31,31,31.0
AME,2025-06-30,31,31.0
AME,2025-09-30,30,30.0
AME,2025-12-31,48,34.0
AME,2026-03-31,30,30.0
AME,2026-06-30,35,35.0
AMG,2009-06-30,405,29.0
AMG,2009-09-30,405,28.0
AMG,2010-03-31,405,27.0
AMG,2010-06-30,40,27.0
AMG,2010-09-30,40,26.0
AMG,2010-12-31,60,32.0
AMG,2011-03-31,40,26.0
AMG,2011-06-30,40,26.0
AMG,2011-09-30,35,25.0
AMG,2011-12-31,54,31.0
AMG,2012-03-31,38,31.0
AMG,2012-06-30,39,31.0
AMG,2012-09-30,37,31.0
AMG,2012-12-31,53,29.0
AMG,2013-03-31,37,30.0
AMG,2013-06-30,37,30.0
AMG,2013-09-30,43,36.0
AMG,2013-12-31,58,35.0
AMG,2014-03-31,36,29.0
AMG,2014-06-30,37,29.0
AMG,2014-09-30,37,34.0
AMG,2014-12-31,54,27.0
AMG,2015-03-31,35,28.0
AMG,2015-06-30,35,28.0
AMG,2015-09-30,40,40.0
AMG,2015-12-31,56,33.0
AMG,2016-03-31,40,33.0
AMG,2016-06-30,36,32.0
AMG,2016-09-30,38,31.0
AMG,2016-12-31,55,30.0
AMG,2017-03-31,35,31.0
AMG,2017-06-30,34,31.0
AMG,2017-09-30,33,30.0
AMG,2017-12-31,54,29.0
AMG,2018-03-31,34,30.0
AMG,2018-06-30,33,30.0
AMG,2018-09-30,32,29.0
AMG,2018-12-31,53,35.0
AMG,2019-03-31,39,36.0
AMG,2019-06-30,32,29.0
AMG,2019-09-30,32,28.0
AMG,2019-12-31,59,34.0
AMG,2020-03-31,34,27.0
AMG,2020-06-30,31,27.0
AMG,2020-09-30,30,26.0
AMG,2020-12-31,50,39.0
AMG,2021-03-31,37,33.0
AMG,2021-06-30,36,28.0
AMG,2021-09-30,36,32.0
AMG,2021-12-31,49,38.0
AMG,2022-03-31,36,32.0
AMG,2022-06-30,35,32.0
AMG,2022-09-30,38,38.0
AMG,2022-12-31,48,37.0
AMG,2023-03-31,38,31.0
AMG,2023-06-30,38,26.0
AMG,2023-09-30,37,37.0
AMG,2023-12-31,47,36.0
AMG,2024-03-31,37,36.0
AMG,2024-06-30,33,29.0
AMG,2024-09-30,38,35.0
AMG,2024-12-31,45,37.0
AMG,2025-03-31,38,38.0
AMG,2025-06-30,38,31.0
