s_int,s_rep,i,sigma2_int,sigma2_rep,truth_R1,est_R1,ucl90_R1,covers_R1,mls90_R1,mls_covers_R1,n_seeds_mls_R1,truth_R3,est_R3,ucl90_R3,covers_R3,mls90_R3,mls_covers_R3,n_seeds_mls_R3,n_seeds_truth_R1,n_seeds_plugin_R1
0.05,0.02,73,0.0027017943676621446,0.00038266746836915975,0.05744562646538029,0.058882334400059785,0.05938248459241143,True,0.06458644248243169,True,55,0.052599112793531674,0.05437744029688769,0.05484066120215068,True,0.060492288847145845,True,48,44,47
0.05,0.02,74,0.002689643679533899,0.0003624694859191496,0.05744562646538029,0.05843443035892622,0.0601447679981072,True,0.06412955373285882,True,54,0.052599112793531674,0.05414138900582436,0.05600800759685693,True,0.06022969313091163,True,48,44,48
0.05,0.02,75,0.002216966242656838,0.0003633551344137082,0.05744562646538029,0.0542556587968873,0.05526644361318212,False,0.05941281868302074,True,47,0.052599112793531674,0.04959035187345058,0.05053473853928309,False,0.05516688305264103,True,40,44,40
0.05,0.02,76,0.0022700498533557026,0.0004131659068257809,0.05744562646538029,0.05564514055159951,0.056463548501553947,False,0.060857127534467696,True,49,0.052599112793531674,0.050452886847429816,0.05134403746776702,False,0.05612641175612257,True,42,44,42
0.05,0.02,77,0.002250804200551646,0.0004223935083808995,0.05744562646538029,0.05563803750415219,0.05720899563550205,False,0.060826117776776996,True,49,0.052599112793531674,0.05032295572405877,0.0521025436170469,False,0.055981869626109036,True,41,44,43
0.05,0.02,78,0.0029302902451099396,0.00038871931030292186,0.05744562646538029,0.06089112304528291,0.06108434758966552,True,0.06683685239578956,True,59,0.052599112793531674,0.05647509585630249,0.05673773415690466,True,0.0628258298396814,True,52,44,49
0.05,0.02,79,0.002447580086136556,0.00040968393370858206,0.05744562646538029,0.05715722135962979,0.058583536826499,True,0.06257455708719395,True,52,0.052599112793531674,0.05216035571781451,0.053767036788291436,True,0.05802588881022605,True,44,44,45
0.05,0.02,80,0.002372791147137241,0.00039160305086353113,0.05744562646538029,0.05617826313499113,0.05697079359181179,False,0.06151312387772029,True,50,0.052599112793531674,0.051321144255685965,0.05218736505052805,False,0.057092306392706106,True,43,44,43
0.05,0.02,81,0.002113752581238916,0.000356204219382885,0.05744562646538029,0.053161649899196,0.05450574159943661,False,0.05819559266557213,True,45,0.052599112793531674,0.048489401530927415,0.04990790255629507,False,0.05394212871035016,True,38,44,39
0.05,0.02,82,0.003680629262534351,0.00038645880135547574,0.05744562646538029,0.06673489990436265,0.06868811708686295,True,0.07342010139196335,True,71,0.052599112793531674,0.06275562495456484,0.06469208845059767,True,0.06981261660733172,True,64,44,62
0.05,0.02,83,0.0019640232830441364,0.000420477704948482,0.05744562646538029,0.05296204955381825,0.05362736999527369,False,0.05780214598260487,True,44,0.052599112793531674,0.04737448419782311,0.048216156221728264,False,0.05270183676231789,True,37,44,38
0.05,0.02,84,0.0028364614511881985,0.00041790241212887616,0.05744562646538029,0.06059922669016454,0.06150545906397195,True,0.06644066655284686,True,58,0.052599112793531674,0.05581274997054093,0.0566793029559377,True,0.06208900187537391,True,51,44,50
0.05,0.02,85,0.0027403717951294364,0.0004070365035291886,0.05744562646538029,0.05961916472232577,0.06058306309588537,True,0.06536018758376072,True,56,0.052599112793531674,0.054879226162081546,0.05592843854755738,True,0.061050501505391534,True,49,44,48
0.05,0.02,86,0.0025411061554076442,0.00038570961776156876,0.05744562646538029,0.057554542747994986,0.05849683111940393,True,0.06308131358622096,True,52,0.052599112793531674,0.0528984489430647,0.0539580666589717,True,0.05884698204915352,True,46,44,45
0.05,0.02,87,0.0023179372148961963,0.0004021847843184051,0.05744562646538029,0.05587760538474252,0.05713564902077868,False,0.06114721492678363,True,49,0.052599112793531674,0.0508533224523413,0.05225072578189571,False,0.05657187712089027,True,42,44,43
0.05,0.02,88,0.0025350600534344413,0.00040069754660182374,0.05744562646538029,0.0577620562881732,0.058311962217524355,True,0.06327933938899119,True,53,0.052599112793531674,0.05293573227196343,0.05357639292656285,True,0.0588884579606457,True,46,44,45
0.05,0.02,89,0.0031913780053222525,0.0003932490666765133,0.05744562646538029,0.06307040620350625,0.06358639703193082,True,0.06928169268343819,True,63,0.052599112793531674,0.058766861833632576,0.05931516241883233,True,0.06537530934283203,True,56,44,53
0.05,0.02,90,0.0026695365004191745,0.00036390677832617147,0.05744562646538029,0.05828679144601732,0.059505075461869596,True,0.06395969700848686,True,54,0.052599112793531674,0.053964256867887,0.05515908143092588,True,0.060032642140763565,True,48,44,47
0.05,0.02,91,0.0025648030042642873,0.0003943755915785858,0.05744562646538029,0.05790987987745665,0.059396528651537134,True,0.06346141886447022,True,53,0.052599112793531674,0.053176311129267684,0.05478505350542278,True,0.0591560903767195,True,46,44,47
0.05,0.02,92,0.0021849319743282693,0.0003807078432575566,0.05744562646538029,0.054280269535471014,0.05466886218341657,False,0.05939620127801512,True,47,0.052599112793531674,0.049383572199332045,0.049725923479267374,False,0.054936850603408346,True,40,44,39
0.05,0.02,93,0.002170929148447389,0.00035735925986308544,0.05744562646538029,0.053718224730286465,0.05426632059019629,False,0.058821279612657554,True,46,0.052599112793531674,0.0490832828468388,0.04962091142727288,False,0.054602793131236685,True,39,44,39
0.05,0.02,94,0.0028122740423709657,0.00038793823753631,0.05744562646538029,0.05990117292210217,0.06072580254684558,True,0.06572282335635608,True,57,0.052599112793531674,0.055415697541958624,0.05634187973904149,True,0.06164730013167054,True,50,44,49
0.05,0.02,95,0.00268649405732849,0.0004601738597655697,0.05744562646538029,0.06005698774380571,0.061076391534810655,True,0.0657309668342537,True,57,0.052599112793531674,0.054710845638735434,0.05577090472487339,True,0.060863186265856996,True,49,44,49
0.05,0.02,96,0.0022926883071733213,0.00040885985245879656,0.05744562646538029,0.055771032015652304,0.05583596495831061,False,0.061010169802015284,True,49,0.052599112793531674,0.05064841105252812,0.05074883138080767,False,0.05634392303702948,True,42,44,41
0.05,0.02,97,0.0019550586952812466,0.0003842906701251184,0.05744562646538029,0.05218850482176591,0.05249891174639213,False,0.05702138500331903,False,43,0.052599112793531674,0.04702395639846416,0.04753793944049364,False,0.05231189143256339,False,36,44,36
0.05,0.02,98,0.002048745703544518,0.0004075002540463566,0.05744562646538029,0.053513981459402095,0.05495255702241719,False,0.05846071624205146,True,45,0.052599112793531674,0.04817066056818634,0.04980523287472754,False,0.05358754470859725,True,38,44,40
0.05,0.02,99,0.002446154474119063,0.00043204639913459967,0.05744562646538029,0.05753474839076175,0.057912836812419516,True,0.06294700130382407,True,52,0.052599112793531674,0.052289438769941514,0.052725779405796515,True,0.0581694875017405,True,45,44,44
0.05,0.02,100,0.0022402956528541924,0.00036830071489160447,0.05744562646538029,0.05456094832971107,0.05527359562987838,False,0.05974497368148373,True,47,0.052599112793531674,0.049858093252569624,0.05061443474768551,False,0.05546473246875136,True,41,44,40
0.05,0.02,101,0.0030201532422368133,0.00040517761830615725,0.05744562646538029,0.06189110177439991,0.06359280047358522,True,0.06792637772985392,True,61,0.052599112793531674,0.05736088958899538,0.05918957606401715,True,0.06381123279437172,True,54,44,53
0.05,0.02,102,0.003443025125557244,0.0004458225604798487,0.05744562646538029,0.0658382126619256,0.0659714018189502,True,0.07228531566409105,True,69,0.052599112793531674,0.06115750294017197,0.06116007774711422,True,0.06803478267510138,True,61,44,57
0.05,0.02,103,0.0017999291273934582,0.00036872473164708636,0.05744562646538029,0.05037239909600923,0.051556908667499846,False,0.05500770951243558,False,40,0.052599112793531674,0.04522991946884476,0.046638126546039584,False,0.050316111573186766,False,34,44,35
0.05,0.02,104,0.002921008673452421,0.0003656773495791849,0.05744562646538029,0.060434786113717574,0.061323020281953355,True,0.06637584136616993,True,58,0.052599112793531674,0.05625649805286388,0.05713258805334454,True,0.06258265028958189,True,52,44,50
0.05,0.02,105,0.0026876540683889207,0.0003847444125365188,0.05744562646538029,0.058797473529582533,0.05928553493526855,True,0.06448581633943275,True,55,0.052599112793531674,0.054260025280249057,0.05470471204110984,True,0.06036167028432425,True,48,44,46
0.05,0.02,106,0.002541195960205317,0.0004040903403883904,0.05744562646538029,0.057873799261687474,0.058399212372007986,True,0.06339732893304748,True,53,0.052599112793531674,0.05301499335531642,0.053600916749973464,True,0.05897663210643757,True,46,44,45
0.05,0.02,107,0.002319455596343157,0.0003847980562325178,0.05744562646538029,0.05557923810928135,0.05568184564667879,False,0.06085345768425055,True,49,0.052599112793531674,0.0507541883378259,0.050826104781517695,False,0.056461595183065864,True,42,44,41
0.05,0.02,108,0.002074276867319968,0.00037700493261116474,0.05744562646538029,0.053181639054680305,0.05438828318898446,False,0.05816389341695526,True,45,0.052599112793531674,0.04822461497058058,0.049632579318309306,False,0.053647566388109705,True,38,44,39
0.05,0.02,109,0.002278098248924401,0.0004356574373519207,0.05744562646538029,0.05611963224779937,0.05749029565179761,True,0.06133801589675494,True,50,0.052599112793531674,0.050680731451828394,0.05204553400787585,False,0.056379877927871205,True,42,44,44
0.05,0.02,110,0.00279048447538839,0.00045102404503704095,0.05744562646538029,0.06076621236725613,0.06181013266658286,True,0.0665531285197901,True,58,0.052599112793531674,0.05559826590892696,0.05678915943301207,True,0.06185039866534007,True,50,44,50
0.05,0.02,111,0.00232783046704829,0.00036437290115050395,0.05744562646538029,0.05528631177198655,0.05604787849083184,False,0.06057394631652262,True,48,0.052599112793531674,0.050702521973585886,0.05153633390817505,False,0.056404118836032524,True,42,44,41
0.05,0.02,112,0.0023798675787842973,0.00039841757278442376,0.05744562646538029,0.05636224555811403,0.05699030722718417,False,0.06170410900984342,True,50,0.052599112793531674,0.05143422298405909,0.052089847418646924,False,0.05721810104324258,True,43,44,43
0.05,0.02,113,0.001822059393910934,0.0003737470461776964,0.05744562646538029,0.05069076332297953,0.052528916664693774,False,0.05535442540614451,False,40,0.052599112793531674,0.04551070304184206,0.04765242175786586,False,0.05062846980315402,False,34,44,37
0.05,0.02,114,0.0025286165578117794,0.00042343033608014416,0.05744562646538029,0.05809885738955688,0.05873520665067529,True,0.06360511437609406,True,53,0.052599112793531674,0.05301795402061339,0.05362513006963325,True,0.05897992570428525,True,46,44,46
0.05,0.02,115,0.002106667794183478,0.0003161088971717144,0.05744562646538029,0.052334363362201194,0.053959025284262635,False,0.057367329403793,False,43,0.052599112793531674,0.04813945428611152,0.04987658174971211,False,0.05355282921962225,True,38,44,38
0.05,0.02,116,0.0024857514050898224,0.00037864899867809685,0.05744562646538029,0.056947777853451106,0.05815553879278849,True,0.06241376543101051,True,51,0.052599112793531674,0.052327660666947655,0.05358684394441159,True,0.058212007525142814,True,45,44,45
0.05,0.02,117,0.003989661734347569,0.0003996991432133685,0.05744562646538029,0.06920303476563948,0.0700870926004488,True,0.07616769144049475,True,76,0.052599112793531674,0.0652390054325106,0.06610555100143893,True,0.07257525803306018,True,69,44,65
0.05,0.02,118,0.0031917769395035226,0.0003740984465843253,0.05744562646538029,0.06276921086545675,0.06415165210195767,True,0.06898519880635681,True,63,0.052599112793531674,0.05866153683541774,0.060162722133300414,True,0.06525814034443765,True,56,44,54
0.05,0.02,119,0.0025665993029879257,0.0003540070224547923,0.05744562646538029,0.057224237416478606,0.05942113455606809,True,0.06278580268581861,True,52,0.052599112793531674,0.05293962584514981,0.055381922435267135,True,0.058892789373683016,True,46,44,47
0.05,0.02,120,0.0022774232161265097,0.00042990552644642564,0.05744562646538029,0.0560110191749745,0.05766899647996882,True,0.061229355169594976,True,49,0.052599112793531674,0.050636221229709934,0.052508703450374006,False,0.056330362445010294,True,42,44,44
0.05,0.02,121,0.0024654173573409365,0.00038901563634696155,0.05744562646538029,0.056951282953370416,0.057935673472368845,True,0.062392374617671775,True,51,0.052599112793531674,0.052199244390178465,0.05316586833157895,True,0.058069150589167444,True,44,44,44
0.05,0.02,122,0.0020354379034597087,0.0004577836924397496,0.05744562646538029,0.054323156097001654,0.05542691807240438,False,0.05924855762133945,True,46,0.052599112793531674,0.048380027198761215,0.049773005843431854,False,0.05382045502255357,True,38,44,41
0.05,0.02,123,0.0019501770109673889,0.00041238559011201413,0.05744562646538029,0.05267777701451929,0.05331305758964856,False,0.057501292334079336,True,44,0.052599112793531674,0.04717097346577375,0.04793232224085464,False,0.0524754408540256,False,36,44,38
0.05,0.02,124,0.0023438543531486018,0.0004057882729496178,0.05744562646538029,0.05617322225979063,0.05615078562599675,False,0.061472349386885804,True,50,0.052599112793531674,0.05113100691799788,0.05111460318034685,False,0.056880787742889974,True,43,44,42
0.05,0.02,125,0.002498710625074473,0.0003745292877966621,0.05744562646538029,0.05698920249194401,0.05789650025718042,True,0.06247058593516652,True,51,0.052599112793531674,0.05242515442932824,0.053527844686700604,True,0.05832046465005568,True,45,44,44
0.05,0.02,126,0.0024720202522639273,0.0003967222581806986,0.05744562646538029,0.05714424528003957,0.05829936406285991,True,0.06259143623308912,True,52,0.052599112793531674,0.05231158339906876,0.05354936072915366,True,0.058194122337331594,True,45,44,45
0.05,0.02,127,0.0032911069605725644,0.0003945730692266976,0.05744562646538029,0.0638768588694369,0.06487281895867775,True,0.07018684668801184,True,65,0.052599112793531674,0.059616739875561486,0.06067036409802063,True,0.0663207578177238,True,58,44,55
0.05,0.02,128,0.0029379764128899723,0.000400157056650892,0.05744562646538029,0.06114156136534098,0.06215493601387131,True,0.06709293014570002,True,59,0.052599112793531674,0.05661049181901326,0.057815248030331716,True,0.06297645134080979,True,52,44,51
0.05,0.02,129,0.002925143536506865,0.0003286871214616816,0.05744562646538029,0.05985413752975001,0.06049967334418853,True,0.06580830771055972,True,57,0.052599112793531674,0.056073775369132994,0.056729609850288874,True,0.062379380085930775,True,51,44,48
0.05,0.02,130,0.002387882396030064,0.00038974695948216126,0.05744562646538029,0.05627944842475259,0.05736903932321863,False,0.06163199153966299,True,50,0.052599112793531674,0.05145593942735381,0.05262045172631201,True,0.05724225954267441,True,43,44,43
0.05,0.02,131,0.003051049765423113,0.00033958594406898384,0.05744562646538029,0.061075540550707214,0.062246326162115326,True,0.06715730327218566,True,59,0.052599112793531674,0.05724893356912804,0.0585543937258797,True,0.06368668710308842,True,53,44,51
0.05,0.02,132,0.002814640222236945,0.00038569030997711315,0.05744562646538029,0.05988339370970196,0.06094344312010026,True,0.0657080213518891,True,57,0.052599112793531674,0.055423524748567016,0.05659438406406929,True,0.06165600752283194,True,50,44,49
0.05,0.02,133,0.002512883811617736,0.0004151836467187063,0.05744562646538029,0.057820853548310305,0.0592704737046534,True,0.06331086853760645,True,53,0.052599112793531674,0.05281735424489007,0.05439980019839321,True,0.05875676809499958,True,46,44,46
0.05,0.02,134,0.003048332558940678,0.00043927829013303633,0.05744562646538029,0.06266489558921128,0.06260812221969246,True,0.06872236863697168,True,62,0.052599112793531674,0.05780298220994054,0.05772878090250383,True,0.06430303958736151,True,54,44,52
0.05,0.02,135,0.0031422245732445854,0.0004372608597879238,0.05744562646538029,0.06337780599563567,0.06517254728717793,True,0.06953076747692807,True,64,0.052599112793531674,0.058598052980480514,0.06060492621712183,True,0.06518751760697472,True,56,44,56
0.05,0.02,136,0.002024289486225872,0.0004242556878756144,0.05744562646538029,0.053598515482959984,0.054713307636150246,False,0.05851321558874938,True,45,0.052599112793531674,0.04803255782775139,0.049002695425139256,False,0.05343391204734359,True,38,44,40
0.05,0.02,137,0.0025108691653729933,0.0004594690933208024,0.05744562646538029,0.05856455713155012,0.059845953641818654,True,0.0640457007818548,True,54,0.052599112793531674,0.05307713155638243,0.054420013668792414,True,0.05904575786864345,True,46,44,47
0.05,0.02,138,0.002559214560560849,0.00038797654495307437,0.05744562646538029,0.05775091038647787,0.059401924090790495,True,0.06329742923852671,True,53,0.052599112793531674,0.053083571757461506,0.05507257639870186,True,0.05905292228281562,True,46,44,47
0.05,0.02,139,0.0017997237859589121,0.0003877721897656851,0.05744562646538029,0.050747100069760465,0.05212060345300765,False,0.05538008036603273,False,41,0.052599112793531674,0.04536781435264471,0.04687031607053051,False,0.05046951300392398,False,34,44,36
0.05,0.02,140,0.0023038603587167087,0.0004132336329521256,0.05744562646538029,0.05594933086839341,0.05660710973983055,False,0.061200866721125916,True,49,0.052599112793531674,0.05078729612168243,0.05142799020402301,False,0.05649842600138323,True,42,44,42
0.05,0.02,141,0.0020592587729130933,0.00045832573170306504,0.05744562646538029,0.05455190405768825,0.055567784196526554,False,0.059506424938365735,True,47,0.052599112793531674,0.04862930454689988,0.04957669919909721,False,0.05409776409161465,True,39,44,41
0.05,0.02,142,0.003317216229478484,0.00045647817727088045,0.05744562646538029,0.06503977693704249,0.06634512014672257,True,0.07136271070325813,True,67,0.052599112793531674,0.06017919087463488,0.06159756731731848,True,0.06694645752172883,True,59,44,58
0.05,0.02,143,0.0023627463943606745,0.0004065694947954228,0.05744562646538029,0.05635499431240784,0.05740393868316058,False,0.06167582480544193,True,50,0.052599112793531674,0.051320490296023966,0.05249088051417031,False,0.05709157889401267,True,43,44,43
0.05,0.02,144,0.0024631422588290114,0.00041349098751074015,0.05744562646538029,0.05735960454754279,0.05792043776080931,True,0.06279394013965629,True,52,0.052599112793531674,0.05233357351805344,0.0528945882102487,True,0.058218585287815136,True,45,44,44
0.05,0.02,145,0.0019177894459289082,0.0004358010152387414,0.05744562646538029,0.05281468996790941,0.053807817663262696,False,0.057595277452162426,True,44,0.052599112793531674,0.04699280217318466,0.0480522861965291,False,0.05227723385427123,False,36,44,38
0.05,0.02,146,0.0029899919462317063,0.00036993389780370055,0.05744562646538029,0.06107257765838206,0.06178000605657337,True,0.06708435638029725,True,59,0.052599112793531674,0.05689125191773781,0.057616283668961245,True,0.06328878345677684,True,53,44,50
0.05,0.02,147,0.0023223190277056297,0.0004062028135319071,0.05744562646538029,0.05598861183106296,0.05591474554405138,False,0.06126269435743153,True,49,0.052599112793531674,0.05092269536654131,0.05081900348078081,False,0.056649051153743656,True,42,44,41
0.05,0.02,148,0.002761140914166536,0.00038430019851988626,0.05744562646538029,0.05941162606095131,0.060558019934870914,True,0.06517940759182243,True,56,0.052599112793531674,0.054930329022436476,0.056300839481595935,True,0.06110735098143579,True,49,44,48
0.05,0.02,149,0.0025783720544283336,0.0003938161005677179,0.05744562646538029,0.058017275492423546,0.05863937275091664,True,0.06358396821465147,True,53,0.052599112793531674,0.053300245041401816,0.053991816765172736,True,0.059293960897469335,True,46,44,45
0.05,0.02,150,0.00241101913370853,0.0004501525731940385,0.05744562646538029,0.05754410725779493,0.058304945890841335,True,0.0629139606986543,True,52,0.052599112793531674,0.052068424684939545,0.05301369744141148,True,0.057923619954532844,True,44,44,45
0.05,0.02,151,0.002571435335347484,0.00040624585767164075,0.05744562646538029,0.05817153127338806,0.060176376775020614,True,0.06372829221791614,True,53,0.052599112793531674,0.05331290563389486,0.05549755877535865,True,0.05930804519812571,True,46,44,48
0.05,0.02,152,0.0025254462393843524,0.0003832599114077884,0.05744562646538029,0.05737565740102617,0.05877959760045241,True,0.06288538592979755,True,52,0.052599112793531674,0.052734740418338505,0.05415193325246807,True,0.0586648641835385,True,45,44,46
0.05,0.02,153,0.002432730837483932,0.00042218544156657074,0.05744562646538029,0.05724597558446422,0.05828301285049328,True,0.06264448191026582,True,52,0.052599112793531674,0.052097867504613975,0.05318051008555827,True,0.057956373676342765,True,44,44,45
0.05,0.02,154,0.0027737308519747085,0.0003720479431105164,0.05744562646538029,0.05931126990881026,0.06045741887402832,True,0.06509510530254967,True,56,0.052599112793531674,0.05497056315927995,0.05621912481484986,True,0.06115210952494506,True,49,44,48
0.05,0.02,155,0.0016906973427650994,0.00035622067250409774,0.05744562646538029,0.049021818487009386,0.04996838210717203,False,0.053513131782405014,False,38,0.052599112793531674,0.04391102129421684,0.04512913515834927,False,0.04884890074266644,False,32,44,33
0.05,0.02,156,0.0027317547239276777,0.00036126259042851895,0.05744562646538029,0.058773122299097875,0.06013462717831261,True,0.06451414354060667,True,55,0.052599112793531674,0.05452152282245997,0.05593693282694353,True,0.06065257373196496,True,49,44,48
0.05,0.02,157,0.0024070423567465605,0.0004000397230354521,0.05744562646538029,0.05663145594824015,0.05753249375336819,True,0.06200421597841133,True,51,0.052599112793531674,0.05170817638862216,0.052627551746513214,True,0.057522861039097636,True,44,44,44
0.05,0.02,158,0.002635722718270513,0.00038270091380725163,0.05744562646538029,0.05831916105265075,0.05890375907222913,True,0.06395120575298294,True,54,0.052599112793531674,0.053766687277613454,0.05431641061933399,True,0.05981285546715429,True,47,44,46
0.05,0.02,159,0.0029878129107408858,0.00038965974942451517,0.05744562646538029,0.061376969700286735,0.06254876338929154,True,0.06738218123255946,True,60,0.052599112793531674,0.05698759581719425,0.058172040311143036,True,0.0633959614144512,True,53,44,52
0.05,0.02,160,0.0025615502970257322,0.00047144749908482425,0.05744562646538029,0.05919835551090402,0.06072738428054993,True,0.06473418299642633,True,55,0.052599112793531674,0.05362693940314838,0.05511735137417707,True,0.05965739267336038,True,47,44,49
0.05,0.02,161,0.0029599580158364423,0.0004385821533096103,0.05744562646538029,0.061944510026762364,0.06186364711349248,True,0.06791130864093285,True,61,0.052599112793531674,0.05702934435922308,0.05698370784134503,True,0.06344240466094397,True,53,44,50
0.05,0.02,162,0.0019749607200028212,0.0004487405652543968,0.05744562646538029,0.0535951662980125,0.05407754818177161,False,0.05844649153842328,True,45,0.052599112793531674,0.04768774577225354,0.04816492624455733,False,0.053050325207925034,True,37,44,39
0.05,0.02,163,0.00232052747698724,0.0003904791733249097,0.05744562646538029,0.05569098512000896,0.055781066179507066,False,0.06096549777070277,True,49,0.052599112793531674,0.050802036631128415,0.05102236010326146,False,0.05651482410968499,True,42,44,41
0.05,0.02,164,0.002299880994665192,0.0004540651595602209,0.05744562646538029,0.05663930890985194,0.05713373200860725,False,0.061880856170238724,True,50,0.052599112793531674,0.0510155966449347,0.05138346329582266,False,0.056752399360944276,True,43,44,43
0.05,0.02,165,0.002462275741708597,0.0004559594305929084,0.05744562646538029,0.058087818024904446,0.05874399442633177,True,0.06351494309031391,True,53,0.052599112793531674,0.052595139465897445,0.053383492636568074,True,0.058509564833434946,True,45,44,46
0.05,0.02,166,0.0020950715256980662,0.000451389748021777,0.05744562646538029,0.05475263483834929,0.05523766660636681,False,0.059751335158055655,True,47,0.052599112793531674,0.048948932821658644,0.049425065789963044,False,0.054453335185341345,True,39,44,40
0.05,0.02,167,0.0027235364023671196,0.0004134515334525359,0.05744562646538029,0.059585564269143174,0.06146274202291154,True,0.06530727553482123,True,56,0.052599112793531674,0.05476468531820614,0.05680711899190601,True,0.060923080321630824,True,49,44,50
0.05,0.02,168,0.003043028441432709,0.0004158595431931384,0.05744562646538029,0.06224747005155299,0.06336689351453417,True,0.0683040266456345,True,61,0.052599112793531674,0.057621767908445864,0.0586887707171425,True,0.06410144738645246,True,54,44,53
0.05,0.02,169,0.002369665987106336,0.00041720212328983053,0.05744562646538029,0.05660450718525864,0.05725065723256799,False,0.06193167055675134,True,51,0.052599112793531674,0.05145678513049783,0.05222475816740357,False,0.05724320034677603,True,43,44,43
0.05,0.02,170,0.0030424464481621275,0.0003836332095016853,0.05744562646538029,0.06172287150777658,0.06254409094512661,True,0.06778556109408727,True,60,0.052599112793531674,0.05742997406549345,0.058248992756024645,True,0.06388808595414457,True,54,44,52
0.05,0.02,171,0.0031152439981262953,0.0004107883388395452,0.05744562646538029,0.06274408877181488,0.06409402952045642,True,0.06887509289192939,True,62,0.052599112793531674,0.05821600201564852,0.059708581525136396,True,0.0647625042706947,True,55,44,54
0.05,0.02,172,0.0021194081350794577,0.0003714477895201483,0.05744562646538029,0.053500501998764036,0.05488294825359186,False,0.05853879093770703,True,45,0.052599112793531674,0.048652235249365024,0.050103880434565116,False,0.05412327339601398,True,39,44,40
0.05,0.02,173,0.002098273201742635,0.000390483427447676,0.05744562646538029,0.053658550638625964,0.05454107119956025,False,0.05866821602968003,True,45,0.052599112793531674,0.0485653733302623,0.04946183726331505,False,0.054026643685761135,True,39,44,39
0.05,0.02,174,0.002067741570726516,0.0003859566477702238,0.05744562646538029,0.05328841211996248,0.05440049938578175,False,0.05826133261090861,True,45,0.052599112793531674,0.04821873082706898,0.04958948201453333,False,0.05364102056125617,True,38,44,39
0.05,0.02,175,0.002454805692582086,0.0003941340524308969,0.05744562646538029,0.05694799204049147,0.058717639026722675,True,0.062376152782993445,True,51,0.052599112793531674,0.05213023813043651,0.05406233387682817,True,0.05799238444177653,True,44,44,45
0.05,0.02,176,0.002740399512655141,0.00040042055077885814,0.05744562646538029,0.059508323906936396,0.060406237775611354,True,0.06525063125268542,True,56,0.052599112793531674,0.05483927923038115,0.05592222000587763,True,0.06100606246380032,True,49,44,48
0.05,0.02,177,0.0023058583299629277,0.0003864155312500569,0.05744562646538029,0.05548593869137515,0.0569599397081825,False,0.0607440202127183,True,49,0.052599112793531674,0.050630708904079474,0.05218614102365905,False,0.05632423024767926,True,42,44,43
0.05,0.02,178,0.0026455637897416376,0.00037414555616781925,0.05744562646538029,0.05825680133750287,0.059188910091815546,True,0.06390135326052009,True,54,0.052599112793531674,0.05380514994422173,0.0549876845967257,True,0.05985564333516713,True,47,44,46
0.05,0.02,179,0.0025219226861437336,0.0003752621280101111,0.05744562646538029,0.0572053051924728,0.058976494962208394,True,0.06271262209016185,True,52,0.052599112793531674,0.05265071165853767,0.05450279518458952,True,0.05857138622684199,True,45,44,46
0.05,0.02,180,0.0026009564929885707,0.00039895730697632226,0.05744562646538029,0.058299837966680625,0.05925331138653352,True,0.06389054618315973,True,54,0.052599112793531674,0.053543702066375515,0.05452691549071114,True,0.05956479513674519,True,47,44,46
0.05,0.02,181,0.002141274496574972,0.0003617483497951785,0.05744562646538029,0.053523557394527965,0.05495015313586493,False,0.05859001036675901,True,45,0.052599112793531674,0.04881024547269857,0.05026802886520926,False,0.05429905217520087,True,39,44,40
0.05,0.02,182,0.0021052406400831163,0.0004320844209338303,0.05744562646538029,0.054492288279634364,0.055552108889446394,False,0.0595052494029807,True,47,0.052599112793531674,0.048921334003741865,0.04995451717438221,False,0.05442263282686058,True,39,44,41
0.05,0.02,183,0.0023861388510406493,0.00039635087238531715,0.05744562646538029,0.05638120782504826,0.05768687221341411,True,0.06173062360724955,True,50,0.052599112793531674,0.051481771200728846,0.052815823348363045,True,0.05727099614903,True,43,44,44
0.05,0.02,184,0.002270554433171129,0.00038718739032822064,0.05744562646538029,0.05518087724771663,0.05706012022189496,False,0.060397438907414586,True,48,0.052599112793531674,0.05028597577910375,0.05239313253190294,False,0.05594073121467302,True,41,44,43
0.05,0.02,185,0.0022490059082032484,0.0003900819324461578,0.05744562646538029,0.05503789397402088,0.056910540947008516,False,0.06022858045273884,True,48,0.052599112793531674,0.0500905233535648,0.05215379272080591,False,0.055723299785076036,True,41,44,43
0.05,0.02,186,0.0023360361108325203,0.00038154483748108263,0.05744562646538029,0.05566979239942148,0.05696625244174647,False,0.06096386333000851,True,49,0.052599112793531674,0.05089596581085685,0.05232644450995859,False,0.05661931580771795,True,42,44,43
0.05,0.02,187,0.00291440421688032,0.0003931185727603619,0.05744562646538029,0.06083289704100113,0.0627307129669251,True,0.06676112934385438,True,59,0.052599112793531674,0.05636029866304142,0.05837674485986335,True,0.06269812347954977,True,52,44,52
0.05,0.02,188,0.002129170517067864,0.0004114094521683091,0.05744562646538029,0.05433221347786672,0.05516405762939325,False,0.05937659344796543,True,47,0.052599112793531674,0.04902492718179263,0.049895083369165684,False,0.054537875258557,True,39,44,40
0.05,0.02,189,0.00331013726303701,0.0004101739510004318,0.05744562646538029,0.06426885065907025,0.06517115881136844,True,0.07059415931178217,True,66,0.052599112793531674,0.059863065104486295,0.06079223284429834,True,0.06659478279604393,True,58,44,56
