model,persona,agent_type,scenario,n_runs,seed,discount,path_variant,n_rows,n_fallback,fallback_frac,mean_cash_share,point_mas_v1,point_mas_v2,band_mas_v2,rel_mas,rg_v1,rg_v1_n,coverage_0.03,rg_0.03,rg_0.03_n,rg_action_0.03,rg_action_0.03_n,coverage_action_0.03,coverage_0.05,rg_0.05,rg_0.05_n,rg_action_0.05,rg_action_0.05_n,coverage_action_0.05,coverage_0.08,rg_0.08,rg_0.08_n,rg_action_0.08,rg_action_0.08_n,coverage_action_0.08,final_value,return_pct,max_drawdown_pct,trade_count,zero_trade,effective_trade_count,turnover,fallback_hold_rows,cash_share_day1,floor_rg_v1,ceil_rg_v1,norm_rg_v1,norm_degenerate_rg_v1,bl_always_hold_rg_v1,bl_random_rg_v1,bl_buy_day1_hold_rg_v1,bl_mco_0.05_rg_v1,floor_rg_0.03,ceil_rg_0.03,norm_rg_0.03,norm_degenerate_rg_0.03,floor_rg_0.05,ceil_rg_0.05,norm_rg_0.05,norm_degenerate_rg_0.05,bl_always_hold_rg_0.05,bl_random_rg_0.05,bl_buy_day1_hold_rg_0.05,bl_mco_0.05_rg_0.05,floor_rg_0.08,ceil_rg_0.08,norm_rg_0.08,norm_degenerate_rg_0.08,floor_rg_action_0.03,ceil_rg_action_0.03,norm_rg_action_0.03,norm_degenerate_rg_action_0.03,floor_rg_action_0.05,ceil_rg_action_0.05,norm_rg_action_0.05,norm_degenerate_rg_action_0.05,floor_rg_action_0.08,ceil_rg_action_0.08,norm_rg_action_0.08,norm_degenerate_rg_action_0.08,floor_return_pct,ceil_return_pct,norm_return_pct,norm_degenerate_return_pct,bl_always_hold_return_pct,bl_random_return_pct,bl_buy_day1_hold_return_pct,bl_mco_0.05_return_pct,floor_point_mas_v1,ceil_point_mas_v1,norm_point_mas_v1,norm_degenerate_point_mas_v1,floor_point_mas_v2,ceil_point_mas_v2,norm_point_mas_v2,norm_degenerate_point_mas_v2,floor_band_mas_v2,ceil_band_mas_v2,norm_band_mas_v2,norm_degenerate_band_mas_v2,beats_k_rg_v1,beats_n_rg_v1,beats_k_rg_0.05,beats_n_rg_0.05,beats_k_return_pct,beats_n_return_pct,beats_k_point_mas_v1,beats_n_point_mas_v1,beats_k_point_mas_v2,beats_n_point_mas_v2,beats_k_band_mas_v2,beats_n_band_mas_v2,beats_k_max_drawdown_pct,beats_n_max_drawdown_pct
Qwen2.5-7B-Instruct,ENTJ,memory,flat,5,481.8,,0.6,200.0,0.0,0.0,0.05500000000000001,0.233,0.144,0.044000000000000004,0.945,47.8,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,11637.23866848971,16.372386684897087,-19.883450324482126,196.8,0.0,17.4,19.010205507751284,0.0,0.0,99.7,50.8,,1.0,50.8,66.35,99.7,50.8,,,,1.0,,,,1.0,,,,,,,,1.0,,,,1.0,,,,1.0,,,,1.0,15.711665111563672,0.0,,1.0,0.0,7.167191253774142,14.052669714325333,0.0,0.8,9.686695889854492e-18,0.70875,0.0,0.9000000000000001,5.9119376061289584e-18,0.8400000000000001,0.0,0.8,0.0,0.945,0.0,1.0,11.0,,0.0,7.4,11.0,7.0,11.0,7.0,11.0,7.0,11.0,3.0,11.0
Qwen2.5-7B-Instruct,ENTJ,static,bull_trap,5,481.8,,0.0,200.0,0.0,0.0,0.3052206210502495,0.2060825327203582,0.24680139809030957,0.15565157688530384,0.6947793789497505,76.5,200.0,0.59,65.77964691248977,118.0,47.48897686579373,78.0,0.39,0.579,65.3010067166147,115.8,47.114077800664305,77.0,0.385,0.568,64.61352653020535,113.6,46.56512675171326,76.2,0.381,17043.18641785268,70.43186417852678,-7.651164446052445,90.0,0.0,65.6,20.943044487510928,0.0,0.0,99.7,79.3,,1.0,79.8,67.72,99.7,79.3,100.0,98.81768672341781,,1.0,100.0,99.13637985325826,,1.0,100.0,68.35912172119069,100.0,99.13637985325826,100.0,100.0,,1.0,62.593069743202236,0.0,,1.0,53.27032587958521,0.0,,1.0,53.25486617562318,,,1.0,119.76528319175335,63.278909526485634,,1.0,0.0,44.81461419729551,119.76528319175335,63.278909526485634,0.8,8.992806499463768e-18,0.7423968340995523,0.0,0.9000000000000001,6.036837696399288e-18,0.7257762243441006,0.0,0.8,0.0,0.8054355288933701,0.0,2.0,11.0,1.2,11.0,5.6,11.0,7.8,11.0,6.6,11.0,6.6,11.0,3.8,11.0
Qwen2.5-7B-Instruct,ENTJ,static,crash,15,481.8,0.9066666666666666,0.0,200.0,0.0,0.0,0.5033025635342291,0.3589394493506892,0.43083589686756246,0.3311210064424592,0.4966974364657709,78.46666666666667,200.0,0.9510000000000001,78.22428506145714,190.2,35.50487816766168,64.4,0.322,0.8263333333333333,77.55212030952383,165.26666666666668,34.88945158347647,56.666666666666664,0.2833333333333333,0.554,72.63047382760004,110.8,31.297225941385015,39.0,0.19499999999999998,7985.670621289918,-20.143293787100813,-26.68771290822587,68.0,0.0,53.0,11.385439437000725,0.0,0.0,100.0,99.8,,1.0,0.03333333333333333,63.29666666666666,100.0,99.8,100.0,99.76690695226766,,1.0,100.0,100.0,,1.0,0.0,63.515728676978675,100.0,100.0,100.0,100.0,,1.0,100.0,100.0,,1.0,89.29201666102304,100.0,-0.2658775936647941,0.8,75.32015428264049,100.0,,1.0,0.0,-38.0199552066869,,1.0,0.0,-20.448496675639326,-38.312434921335495,-38.0199552066869,0.8,6.781612308751998e-18,0.5513256883116385,0.0,0.9000000000000002,3.987551030112021e-18,0.5212934479249307,0.0,0.8,0.0,0.5860987419469261,0.0,5.0,11.0,5.0,11.0,6.866666666666666,11.0,4.8,11.0,4.533333333333333,11.0,4.666666666666667,11.0,7.0,11.0
Qwen2.5-7B-Instruct,ENTJ,static,flat,5,481.8,,0.6,200.0,0.0,0.0,0.3267596523785728,0.2046179631373734,0.2570830036436889,0.1656888077579731,0.6732403476214271,89.0,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,11004.361025874638,10.04361025874638,-15.842171832638764,45.6,0.0,32.0,9.439921037595928,0.0,0.0,99.7,50.8,,1.0,50.8,66.35,99.7,50.8,,,,1.0,,,,1.0,,,,,,,,1.0,,,,1.0,,,,1.0,,,,1.0,15.711665111563672,0.0,,1.0,0.0,7.167191253774142,14.052669714325333,0.0,0.8,9.686695889854492e-18,0.7442275460782832,0.0,0.9000000000000001,5.9119376061289584e-18,0.7143522181736791,0.0,0.8,0.0,0.7928889903025336,0.0,8.0,11.0,,0.0,7.8,11.0,8.2,11.0,7.0,11.0,7.0,11.0,5.0,11.0
Qwen2.5-7B-Instruct,INTJ,memory,bull_trap,5,481.8,,0.0,200.0,0.0,0.0,0.11298174729993608,0.3989372367013925,0.3989372367013925,0.31071967211617213,0.8870182527000641,66.1,200.0,0.59,47.115592236385034,118.0,7.1809621759035505,67.4,0.337,0.579,46.47672452572634,115.8,6.932392477425931,66.8,0.33399999999999996,0.568,45.601321200198754,113.6,6.95500667914461,66.6,0.333,21011.546211968467,110.11546211968468,-8.327010180261945,75.6,0.0,52.6,7.372889231661192,0.0,0.6,99.7,79.3,,1.0,79.8,67.72,99.7,79.3,100.0,98.81768672341781,,1.0,100.0,99.13637985325826,,1.0,100.0,68.35912172119069,100.0,99.13637985325826,100.0,100.0,,1.0,62.593069743202236,0.0,,1.0,53.27032587958521,0.0,,1.0,53.25486617562318,,,1.0,119.76528319175335,27.774531017970368,,1.0,0.0,44.81461419729551,119.76528319175335,27.774531017970368,0.5,3.1641356201816966e-18,0.2021255265972151,0.0,0.5,3.1641356201816966e-18,0.2021255265972151,0.0,0.4,0.0,0.22320081970956976,0.0,1.2,11.0,1.0,11.0,9.0,11.0,7.0,11.0,7.0,11.0,7.0,11.0,2.8,11.0
Qwen2.5-7B-Instruct,INTJ,memory,crash,15,481.8,0.9066666666666666,0.0,200.0,0.0,0.0,0.103675216900682,0.39661522804084304,0.39661522804084304,0.30314568129804004,0.896324783099318,99.96666666666667,200.0,0.9510000000000001,100.0,190.2,100.0,8.533333333333333,0.042666666666666665,0.8263333333333333,100.0,165.26666666666668,100.0,7.8,0.039,0.554,100.0,110.8,100.0,5.2,0.026000000000000002,6417.778542486,-35.82221457514,-42.39493359418928,9.2,0.0,9.2,0.9926700846354167,0.0,0.5,100.0,93.2,,1.0,0.03333333333333333,63.29666666666666,100.0,93.2,100.0,93.05973381222364,,1.0,100.0,92.84135867692659,,1.0,0.0,63.515728676978675,100.0,92.84135867692659,100.0,95.61026498847518,,1.0,100.0,62.169941830114105,,1.0,89.29201666102304,62.169941830114105,1.9712960438022584,0.8,75.32015428264049,81.31024804818291,1.1692113450096104,0.5333333333333333,0.0,-23.40266854191017,,1.0,0.0,-20.448496675639326,-38.312434921335495,-23.40266854191017,0.5,2.5535129566378604e-18,0.20676954391831392,0.0,0.5,2.5535129566378604e-18,0.20676954391831392,0.0,0.4,0.0,0.2421357967548999,0.0,8.2,11.0,8.0,11.0,2.8666666666666667,11.0,7.0,11.0,7.0,11.0,7.0,11.0,3.0,11.0
Qwen2.5-7B-Instruct,INTJ,memory,flat,5,481.8,,0.6,200.0,0.0,0.0,0.046277319999079934,0.45541813404886045,0.45541813404886045,0.3592167780489024,0.9537226800009201,95.2,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,11409.177466196106,14.091774661961074,-21.5394530969331,17.6,0.0,15.2,1.669982722645771,0.0,0.5,99.7,50.8,,1.0,50.8,66.35,99.7,50.8,,,,1.0,,,,1.0,,,,,,,,1.0,,,,1.0,,,,1.0,,,,1.0,15.711665111563672,0.0,,1.0,0.0,7.167191253774142,14.052669714325333,0.0,0.5,9.992007221626408e-19,0.08916373190227908,0.0,0.5,9.992007221626408e-19,0.08916373190227908,0.0,0.4,0.0,0.10195805487774409,0.0,8.0,11.0,,0.0,7.2,11.0,8.0,11.0,8.0,11.0,8.0,11.0,2.6,11.0
Qwen2.5-7B-Instruct,INTJ,static,bull_trap,5,481.8,,0.0,200.0,0.0,0.0,0.6247796250340809,0.24406273302681547,0.24406273302681547,0.16162907802646811,0.37522037496591915,88.9,200.0,0.59,82.2053980788467,118.0,63.5979020979021,59.0,0.29500000000000004,0.579,81.86863046209689,115.8,63.093456418546715,58.2,0.29100000000000004,0.568,81.51479366750492,113.6,62.546177959971054,57.4,0.28700000000000003,14064.374675022496,40.643746750224956,-5.831166699797128,62.4,0.0,51.8,17.891109346965095,0.0,0.4,99.7,79.3,,1.0,79.8,67.72,99.7,79.3,100.0,98.81768672341781,,1.0,100.0,99.13637985325826,,1.0,100.0,68.35912172119069,100.0,99.13637985325826,100.0,100.0,,1.0,62.593069743202236,0.0,,1.0,53.27032587958521,0.0,,1.0,53.25486617562318,,,1.0,119.76528319175335,27.774531017970368,,1.0,0.0,44.81461419729551,119.76528319175335,27.774531017970368,0.5,3.1641356201816966e-18,0.5118745339463691,0.0,0.5,3.1641356201816966e-18,0.5118745339463691,0.0,0.4,0.0,0.5959273049338297,0.0,7.0,11.0,2.0,11.0,6.0,11.0,8.6,11.0,8.6,11.0,8.4,11.0,4.2,11.0
Qwen2.5-7B-Instruct,INTJ,static,crash,15,481.8,0.9066666666666666,0.0,200.0,0.0,0.0,0.5074539491570176,0.2271120437279514,0.2271120437279514,0.1546790727800327,0.4925460508429824,98.0,200.0,0.9510000000000001,98.00037524194218,190.2,50.45907795907796,7.266666666666667,0.03633333333333333,0.8263333333333333,97.65949359384643,165.26666666666668,50.29096829096829,6.533333333333333,0.03266666666666666,0.554,97.94814014229608,110.8,54.49430199430199,4.0,0.02,7876.0277364345575,-21.23972263565442,-25.45733937691747,7.533333333333333,0.0,6.733333333333333,2.055596254787671,0.0,0.26666666666666666,100.0,93.2,,1.0,0.03333333333333333,63.29666666666666,100.0,93.2,100.0,93.05973381222364,,1.0,100.0,92.84135867692659,,1.0,0.0,63.515728676978675,100.0,92.84135867692659,100.0,95.61026498847518,,1.0,100.0,62.169941830114105,,1.0,89.29201666102304,62.169941830114105,-0.0349521978680305,0.8,75.32015428264049,81.31024804818291,0.028926696003370042,0.5333333333333333,0.0,-23.40266854191017,,1.0,0.0,-20.448496675639326,-38.312434921335495,-23.40266854191017,0.5,2.5535129566378604e-18,0.5457759125440972,0.0,0.5,2.5535129566378604e-18,0.5457759125440972,0.0,0.4,0.0,0.6133023180499183,0.0,7.8,11.0,7.266666666666667,11.0,5.266666666666667,11.0,7.8,11.0,7.8,11.0,7.666666666666667,11.0,5.933333333333334,11.0
Qwen2.5-7B-Instruct,INTJ,static,flat,5,481.8,,0.6,200.0,0.0,0.0,0.5978661903824095,0.3765446380833512,0.3765446380833512,0.2818262451088934,0.4021338096175905,97.0,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,10630.633802946893,6.30633802946892,-12.213833589343611,15.2,0.0,10.8,3.0365201042751013,0.0,0.2,99.7,50.8,,1.0,50.8,66.35,99.7,50.8,,,,1.0,,,,1.0,,,,,,,,1.0,,,,1.0,,,,1.0,,,,1.0,15.711665111563672,0.0,,1.0,0.0,7.167191253774142,14.052669714325333,0.0,0.5,9.992007221626408e-19,0.24691072383329762,0.0,0.5,9.992007221626408e-19,0.24691072383329762,0.0,0.4,0.0,0.2954343872277664,0.0,8.8,11.0,,0.0,5.0,11.0,8.0,11.0,8.0,11.0,8.0,11.0,5.6,11.0
Qwen2.5-7B-Instruct,ISFJ,memory,bull_trap,5,481.8,,0.0,200.0,0.0,0.0,0.4089799968956118,0.5910200031043883,0.3910200031043883,0.29102000310438825,0.5910200031043883,99.7,200.0,0.59,100.0,118.0,100.0,0.2,0.001,0.579,100.0,115.8,,0.0,0.0,0.568,100.0,113.6,,0.0,0.0,15988.264159587667,59.88264159587667,-6.068035587927385,1.0,0.0,1.0,0.5,0.0,0.5,99.7,79.3,,1.0,79.8,67.72,99.7,79.3,100.0,98.81768672341781,,1.0,100.0,99.13637985325826,,1.0,100.0,68.35912172119069,100.0,99.13637985325826,100.0,100.0,,1.0,62.593069743202236,0.0,,1.0,53.27032587958521,0.0,,1.0,53.25486617562318,,,1.0,119.76528319175335,6.31844914832498,,1.0,0.0,44.81461419729551,119.76528319175335,6.31844914832498,1.0,0.0,0.4089799968956117,0.0,0.8,1.298960938811433e-17,0.5112249961195147,0.0,0.7,0.0,0.5842571384223024,0.0,9.0,11.0,3.6,11.0,8.0,11.0,3.0,11.0,3.2,11.0,3.2,11.0,3.8,11.0
Qwen2.5-7B-Instruct,ISFJ,memory,crash,15,481.8,0.9066666666666666,0.0,200.0,0.0,0.0,0.5632238281099979,0.43677617189000206,0.2367761718900021,0.13677617189000207,0.43677617189000206,100.0,200.0,0.9510000000000001,100.0,190.2,100.0,1.0,0.005,0.8263333333333333,100.0,165.26666666666668,100.0,0.8,0.004,0.554,100.0,110.8,100.0,0.5333333333333333,0.0026666666666666666,8084.378253933225,-19.15621746066775,-23.413632615773853,1.0,0.0,1.0,0.5,0.0,0.5,100.0,94.93333333333334,,1.0,0.03333333333333333,63.29666666666666,100.0,94.93333333333334,100.0,94.83058092012243,,1.0,100.0,94.77620347636982,,1.0,0.0,63.515728676978675,100.0,94.77620347636982,100.0,96.54041268532141,,1.0,100.0,62.046864576013576,,1.0,89.29201666102304,62.046864576013576,,0.8,75.32015428264049,77.7338500087093,,0.6666666666666666,0.0,-11.811578969712974,,1.0,0.0,-20.448496675639326,-38.312434921335495,-11.811578969712974,1.0,0.0,0.5632238281099979,0.0,0.8,0.0,0.7040297851374974,0.0,0.7,0.0,0.8046054687285685,0.0,8.266666666666667,11.0,7.6,11.0,4.0,11.0,4.6,11.0,5.6,11.0,5.6,11.0,4.6,11.0
Qwen2.5-7B-Instruct,ISFJ,memory,flat,5,481.8,,0.6,200.0,0.0,0.0,0.3808327301289075,0.6191672698710925,0.4191672698710926,0.3191672698710925,0.6191672698710925,99.7,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,10782.397296765106,7.823972967651062,-14.855801244617297,1.0,0.0,1.0,0.6,0.0,0.4,99.7,50.8,,1.0,50.8,66.35,99.7,50.8,,,,1.0,,,,1.0,,,,,,,,1.0,,,,1.0,,,,1.0,,,,1.0,15.711665111563672,0.0,,1.0,0.0,7.167191253774142,14.052669714325333,0.0,1.0,0.0,0.3808327301289075,0.0,0.8,1.7652546091539986e-17,0.4760409126611343,0.0,0.7,0.0,0.5440467573270107,0.0,9.4,11.0,,0.0,7.4,11.0,2.2,11.0,3.6,11.0,3.6,11.0,3.4,11.0
Qwen2.5-7B-Instruct,ISFJ,static,bull_trap,5,481.8,,0.0,200.0,0.0,0.0,0.5221393370387819,0.4778606629612181,0.31661011588643295,0.2172432224863515,0.4778606629612181,99.6,200.0,0.59,99.83050847457628,118.0,96.0,5.2,0.026000000000000002,0.579,99.82758620689656,115.8,96.0,5.0,0.025,0.568,99.82608695652173,113.6,96.0,5.0,0.025,15154.963381677226,51.54963381677224,-6.151281361126705,6.2,0.0,5.0,1.8281132884667293,0.0,0.3,99.7,79.3,,1.0,79.8,67.72,99.7,79.3,100.0,98.81768672341781,,1.0,100.0,99.13637985325826,,1.0,100.0,68.35912172119069,100.0,99.13637985325826,100.0,100.0,,1.0,62.593069743202236,0.0,,1.0,53.27032587958521,0.0,,1.0,53.25486617562318,,,1.0,119.76528319175335,6.31844914832498,,1.0,0.0,44.81461419729551,119.76528319175335,6.31844914832498,1.0,0.0,0.5221393370387819,0.0,0.8,1.298960938811433e-17,0.6042373551419589,0.0,0.7,0.0,0.6896525393052121,0.0,9.0,11.0,3.4,11.0,7.8,11.0,3.8,11.0,4.2,11.0,4.2,11.0,2.8,11.0
Qwen2.5-7B-Instruct,ISFJ,static,crash,15,481.8,0.9066666666666666,0.0,200.0,0.0,0.0,0.5632238281099979,0.43677617189000206,0.2367761718900021,0.13677617189000207,0.43677617189000206,100.0,200.0,0.9510000000000001,100.0,190.2,100.0,1.0,0.005,0.8263333333333333,100.0,165.26666666666668,100.0,0.8,0.004,0.554,100.0,110.8,100.0,0.5333333333333333,0.0026666666666666666,8084.378253933225,-19.15621746066775,-23.413632615773853,1.0,0.0,1.0,0.5,0.0,0.5,100.0,94.93333333333334,,1.0,0.03333333333333333,63.29666666666666,100.0,94.93333333333334,100.0,94.83058092012243,,1.0,100.0,94.77620347636982,,1.0,0.0,63.515728676978675,100.0,94.77620347636982,100.0,96.54041268532141,,1.0,100.0,62.046864576013576,,1.0,89.29201666102304,62.046864576013576,,0.8,75.32015428264049,77.7338500087093,,0.6666666666666666,0.0,-11.811578969712974,,1.0,0.0,-20.448496675639326,-38.312434921335495,-11.811578969712974,1.0,0.0,0.5632238281099979,0.0,0.8,0.0,0.7040297851374974,0.0,0.7,0.0,0.8046054687285685,0.0,8.266666666666667,11.0,7.6,11.0,4.0,11.0,4.6,11.0,5.6,11.0,5.6,11.0,4.6,11.0
Qwen2.5-7B-Instruct,ISFJ,static,flat,5,481.8,,0.6,200.0,0.0,0.0,0.3400184893925572,0.6599815106074428,0.45998151060744286,0.36336367052816304,0.6599815106074428,99.7,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,10727.48818437487,7.274881843748706,-15.269712125772774,1.8,0.0,1.4,0.8366777308571567,0.0,0.3,99.7,50.8,,1.0,50.8,66.35,99.7,50.8,,,,1.0,,,,1.0,,,,,,,,1.0,,,,1.0,,,,1.0,,,,1.0,15.711665111563672,0.0,,1.0,0.0,7.167191253774142,14.052669714325333,0.0,1.0,0.0,0.3400184893925572,0.0,0.8,1.7652546091539986e-17,0.4250231117406965,0.0,0.7,0.0,0.4809090421026242,0.0,9.4,11.0,,0.0,6.6,11.0,1.8,11.0,4.0,11.0,4.0,11.0,3.0,11.0
claude_haiku_4_5,ENTJ,memory,bull_trap,5,481.8,,0.0,200.0,0.0,0.0,0.5802863970024584,0.49203868976347104,0.5256260844018312,0.4361625433829648,0.41971360299754146,69.6,200.0,0.59,75.44728943144044,118.0,59.089237967914436,69.8,0.34900000000000003,0.579,76.18137962058108,115.8,59.742499738459586,68.4,0.34199999999999997,0.568,76.26074154981825,113.6,59.79174714661984,67.0,0.335,13834.80647618371,38.34806476183711,-4.155279575397397,82.2,0.0,82.2,48.064663399167486,0.0,1.0,99.7,79.3,,1.0,79.8,67.72,99.7,79.3,100.0,98.81768672341781,,1.0,100.0,99.13637985325826,,1.0,100.0,68.35912172119069,100.0,99.13637985325826,100.0,100.0,,1.0,62.593069743202236,0.0,,1.0,53.27032587958521,0.0,,1.0,53.25486617562318,,,1.0,119.76528319175335,63.278909526485634,,1.0,0.0,44.81461419729551,119.76528319175335,63.278909526485634,0.8,8.992806499463768e-18,0.38495163779566133,0.0,0.9000000000000001,6.036837696399288e-18,0.41597101733129876,0.0,0.8,0.0,0.454796820771294,0.0,1.6,11.0,2.0,11.0,4.2,11.0,4.2,11.0,4.2,11.0,4.2,11.0,6.4,11.0
claude_haiku_4_5,ENTJ,memory,crash,15,481.8,0.9066666666666666,0.0,200.0,0.0,0.0,0.9914759079928247,0.7914759079928246,0.891475907992825,0.7914759079928246,0.008524092007175308,1.1666666666666667,200.0,0.9510000000000001,0.9980392156862746,190.2,100.0,0.13333333333333333,0.0006666666666666666,0.8263333333333333,1.1053872053872056,165.26666666666668,100.0,0.13333333333333333,0.0006666666666666666,0.554,1.7787878787878788,110.8,100.0,0.06666666666666667,0.0003333333333333333,10026.276039307682,0.26276039307682975,-1.1244352345922735,0.13333333333333333,0.8666666666666667,0.13333333333333333,0.1,0.0,1.0,100.0,99.8,,1.0,0.03333333333333333,63.29666666666666,100.0,99.8,100.0,99.76690695226766,,1.0,100.0,100.0,,1.0,0.0,63.515728676978675,100.0,100.0,100.0,100.0,,1.0,100.0,100.0,,1.0,89.29201666102304,100.0,1.0,0.8,75.32015428264049,100.0,,1.0,0.0,-38.0199552066869,,1.0,0.0,-20.448496675639326,-38.312434921335495,-38.0199552066869,0.8,6.781612308751998e-18,0.01065511500896916,0.0,0.9000000000000002,3.987551030112021e-18,0.009471213341305903,0.0,0.8,0.0,0.01065511500896916,0.0,0.26666666666666666,11.0,0.26666666666666666,11.0,8.733333333333333,11.0,0.26666666666666666,11.0,0.26666666666666666,11.0,0.26666666666666666,11.0,8.8,11.0
claude_haiku_4_5,ENTJ,memory,flat,5,481.8,,0.0,200.0,0.0,0.0,0.7499028807450583,0.6176601443935619,0.6790790947088986,0.58378151256931,0.25009711925494177,57.4,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,9993.85360353471,-0.06146396465289925,-11.86176423967446,34.0,0.0,34.0,12.645673123655666,0.0,1.0,99.7,48.9,,1.0,48.9,66.41,99.7,48.9,,,,1.0,,,,1.0,,,,,,,,1.0,,,,1.0,,,,1.0,,,,1.0,16.097294863424132,0.0,,1.0,0.0,9.295601753463766,14.351941335593867,0.0,0.8,1.0158540675320182e-17,0.2279248195080478,0.0,0.9000000000000001,5.8286708792820724e-18,0.24546767254566842,0.0,0.8,0.0,0.27027310928836257,0.0,5.0,11.0,,0.0,3.8,11.0,4.6,11.0,4.6,11.0,4.6,11.0,5.8,11.0
claude_haiku_4_5,ENTJ,static,bull_trap,5,481.8,,0.0,200.0,0.0,0.0,0.5331786648636001,0.45536441147409457,0.4850230345485521,0.39427153816884736,0.4668213351363999,84.4,200.0,0.59,89.50131322591528,118.0,47.24596525266778,23.8,0.119,0.579,89.98433306963253,115.8,46.489980607627665,22.8,0.11400000000000002,0.568,90.14062485619186,113.6,45.556128884302254,22.0,0.11000000000000001,11977.012887724815,19.770128877248144,-6.786753921280064,49.2,0.0,49.2,11.343596333054697,0.0,1.0,99.7,79.3,,1.0,79.8,67.72,99.7,79.3,100.0,98.81768672341781,,1.0,100.0,99.13637985325826,,1.0,100.0,68.35912172119069,100.0,99.13637985325826,100.0,100.0,,1.0,62.593069743202236,0.0,,1.0,53.27032587958521,0.0,,1.0,53.25486617562318,,,1.0,119.76528319175335,63.278909526485634,,1.0,0.0,44.81461419729551,119.76528319175335,63.278909526485634,0.8,8.992806499463768e-18,0.4307944856573817,0.0,0.9000000000000001,6.036837696399288e-18,0.4610855171682756,0.0,0.8,0.0,0.5071605772889409,0.0,6.0,11.0,2.0,11.0,4.0,11.0,4.0,11.0,4.4,11.0,4.4,11.0,5.2,11.0
claude_haiku_4_5,ENTJ,static,crash,15,481.8,0.9066666666666666,0.0,200.0,0.0,0.0,0.46129543379621213,0.3331988139424081,0.38641438210924345,0.2972471238693101,0.5387045662037878,75.16666666666667,200.0,0.9510000000000001,75.11944171360683,190.2,44.67339676402797,46.2,0.23099999999999998,0.8263333333333333,75.50673175611924,165.26666666666668,46.19463077273013,41.46666666666667,0.20733333333333331,0.554,76.42783624531722,110.8,48.50205799212726,28.866666666666667,0.14433333333333334,8349.531491877593,-16.50468508122407,-23.135482050973984,48.0,0.0,48.0,11.328343960513742,0.0,1.0,100.0,99.8,,1.0,0.03333333333333333,63.29666666666666,100.0,99.8,100.0,99.76690695226766,,1.0,100.0,100.0,,1.0,0.0,63.515728676978675,100.0,100.0,100.0,100.0,,1.0,100.0,100.0,,1.0,89.29201666102304,100.0,0.059097430665932704,0.8,75.32015428264049,100.0,,1.0,0.0,-38.0199552066869,,1.0,0.0,-20.448496675639326,-38.312434921335495,-38.0199552066869,0.8,6.781612308751998e-18,0.5835014825719899,0.0,0.9000000000000002,3.987551030112021e-18,0.5706506865452852,0.0,0.8,0.0,0.6284410951633623,0.0,5.0,11.0,5.0,11.0,7.133333333333334,11.0,4.933333333333334,11.0,4.866666666666666,11.0,4.866666666666666,11.0,7.266666666666667,11.0
claude_haiku_4_5,ENTJ,static,flat,5,481.8,,0.6,200.0,0.0,0.0,0.3293890325516906,0.28659511264085713,0.291752363747113,0.2079920725962739,0.6706109674483094,75.7,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,10963.220213721486,9.63220213721485,-18.153948230999603,80.6,0.0,80.6,18.873321651542547,0.0,1.0,99.7,50.8,,1.0,50.8,66.35,99.7,50.8,,,,1.0,,,,1.0,,,,,,,,1.0,,,,1.0,,,,1.0,,,,1.0,15.711665111563672,0.0,,1.0,0.0,7.167191253774142,14.052669714325333,0.0,0.8,9.686695889854492e-18,0.6417561091989284,0.0,0.9000000000000001,5.9119376061289584e-18,0.6758307069476523,0.0,0.8,0.0,0.7400099092546577,0.0,7.2,11.0,,0.0,7.8,11.0,7.0,11.0,7.0,11.0,7.0,11.0,4.0,11.0
