scenario,seed,persona,policy,theta,phase7,phase6,abs_diff
flat,2,ISFJ,L5_level_free,0.05,0.038843393737269055,0.038843393737269,5.551115123125783e-17
flat,2,ISFJ,always_hold,0.03,0.12633268572299575,0.1263326857229957,5.551115123125783e-17
flat,2,ISFJ,always_hold,0.05,0.15621457485828893,0.1562145748582889,2.7755575615628914e-17
flat,2,ISFJ,band_hi,0.03,0.06986659329672651,0.0698665932967265,1.3877787807814457e-17
flat,2,ISFJ,band_hi,0.05,0.039013867020095155,0.0390138670200951,5.551115123125783e-17
flat,2,ISFJ,band_lo,0.03,0.13374265533664864,0.1337426553366486,2.7755575615628914e-17
flat,2,ISFJ,band_lo,0.05,0.16459887082782093,0.1645988708278209,2.7755575615628914e-17
flat,2,ISFJ,constant_mix,0.03,0.09810885767136314,0.0981088576713631,4.163336342344337e-17
flat,2,ISFJ,constant_mix,0.05,0.09880190369154858,0.0988019036915485,8.326672684688674e-17
flat,2,ISFJ,mandate_conditional_oracle,0.03,0.0329668093589574,0.0329668093589574,0.0
flat,2,ISFJ,mandate_conditional_oracle,0.05,0.002692465186777702,0.0026924651867777,2.168404344971009e-18
flat,2,ISFJ,rule_analyst,0.03,0.07215384910696351,0.0721538491069635,1.3877787807814457e-17
flat,2,ISFJ,rule_analyst,0.05,0.011800603057504366,0.0118006030575043,6.591949208711867e-17
flat,2,ISFJ,rule_p_sma50,0.03,0.08170397863084834,0.0817039786308483,4.163336342344337e-17
flat,2,ISFJ,rule_p_sma50,0.05,0.09056284651679265,0.0905628465167926,5.551115123125783e-17
flat,2,ISFJ,rule_rsi,0.03,0.08171263653554203,0.081712636535542,2.7755575615628914e-17
flat,2,ISFJ,rule_rsi,0.05,0.0907632589803915,0.0907632589803915,0.0
flat,3,ENTJ,L5_full_level_free,0.03,0.08972126265575056,0.0897212626557505,5.551115123125783e-17
flat,3,ENTJ,L5_full_level_free,0.05,0.06645615550382603,0.066456155503826,2.7755575615628914e-17
flat,3,ENTJ,L5_full_level_free,0.08,0.035757773088755516,0.0357577730887555,1.3877787807814457e-17
flat,3,ENTJ,L5_full_level_free,0.12,0.003439809190041576,0.0034398091900415,7.589415207398531e-17
flat,3,ENTJ,L5_level_free,0.03,0.09736734730169869,0.0973673473016986,8.326672684688674e-17
flat,3,ENTJ,L5_level_free,0.05,0.07905628202635599,0.0790562820263559,9.71445146547012e-17
flat,3,ENTJ,L5_level_free,0.08,0.04122580992042188,0.0412258099204218,7.632783294297951e-17
flat,3,ENTJ,L5_level_free,0.12,0.023438792095480603,0.0234387920954806,3.469446951953614e-18
flat,3,ENTJ,always_hold,0.03,0.10621627987836717,0.1062162798783671,6.938893903907228e-17
flat,3,ENTJ,always_hold,0.05,0.10740540809691423,0.1074054080969142,2.7755575615628914e-17
flat,3,ENTJ,always_hold,0.08,0.1109067845745355,0.1109067845745355,0.0
flat,3,ENTJ,always_hold,0.12,0.11604768265836425,0.1160476826583642,5.551115123125783e-17
flat,3,ENTJ,band_hi,0.03,0.04940904684381248,0.0494090468438124,8.326672684688674e-17
flat,3,ENTJ,band_hi,0.05,0.04323203721652695,0.0432320372165269,4.85722573273506e-17
flat,3,ENTJ,band_hi,0.08,0.03340608530672679,0.0334060853067267,9.020562075079397e-17
flat,3,ENTJ,band_hi,0.12,0.023438792095505555,0.0234387920955055,5.551115123125783e-17
flat,3,ENTJ,band_lo,0.03,0.1541984732824427,0.1541984732824427,0.0
flat,3,ENTJ,band_lo,0.05,0.16039603960396034,0.1603960396039603,5.551115123125783e-17
flat,3,ENTJ,band_lo,0.08,0.17049180327868843,0.1704918032786884,2.7755575615628914e-17
flat,3,ENTJ,band_lo,0.12,0.18,0.18,0.0
flat,3,ENTJ,constant_mix,0.03,0.09975663730410167,0.0997566373041016,6.938893903907228e-17
flat,3,ENTJ,constant_mix,0.05,0.09942854161081276,0.0994285416108127,5.551115123125783e-17
flat,3,ENTJ,constant_mix,0.08,0.09989311052995915,0.0998931105299591,5.551115123125783e-17
flat,3,ENTJ,constant_mix,0.12,0.09781524725031061,0.0978152472503106,1.3877787807814457e-17
flat,3,ENTJ,mandate_conditional_oracle,0.03,0.01123503776226079,0.0112350377622607,9.020562075079397e-17
flat,3,ENTJ,mandate_conditional_oracle,0.05,0.00299738887264008,0.00299738887264,8.023096076392733e-17
flat,3,ENTJ,mandate_conditional_oracle,0.08,0.0032264684014240677,0.003226468401424,6.765421556309548e-17
flat,3,ENTJ,mandate_conditional_oracle,0.12,0.0034398031101841864,0.0034398031101841,8.630249292984615e-17
flat,3,ENTJ,rule_analyst,0.03,0.1619524298933,0.1619524298933,0.0
flat,3,ENTJ,rule_analyst,0.05,0.16449897828918522,0.1644989782891852,2.7755575615628914e-17
flat,3,ENTJ,rule_analyst,0.08,0.16750772920513166,0.1675077292051316,5.551115123125783e-17
flat,3,ENTJ,rule_analyst,0.12,0.18,0.18,0.0
flat,3,ENTJ,rule_p_sma50,0.03,0.08897537430725032,0.0889753743072503,1.3877787807814457e-17
flat,3,ENTJ,rule_p_sma50,0.05,0.08511332977455581,0.0851133297745558,1.3877787807814457e-17
flat,3,ENTJ,rule_p_sma50,0.08,0.06766927926969339,0.0676692792696933,9.71445146547012e-17
flat,3,ENTJ,rule_p_sma50,0.12,0.023415863837094365,0.0234158638370943,6.591949208711867e-17
flat,3,ENTJ,rule_rsi,0.03,0.07456694760022414,0.0745669476002241,4.163336342344337e-17
flat,3,ENTJ,rule_rsi,0.05,0.06449528911067808,0.064495289110678,6.938893903907228e-17
flat,3,ENTJ,rule_rsi,0.08,0.05990115451653393,0.0599011545165339,3.469446951953614e-17
flat,3,ENTJ,rule_rsi,0.12,0.023415863884367845,0.0234158638843678,4.5102810375396984e-17
flat,3,INTJ,L5_full_level_free,0.03,0.0905811019127861,0.0905811019127861,0.0
flat,3,INTJ,L5_full_level_free,0.05,0.06795785153274239,0.0679578515327423,9.71445146547012e-17
flat,3,INTJ,L5_full_level_free,0.08,0.03735508734321986,0.0373550873432198,5.551115123125783e-17
flat,3,INTJ,L5_full_level_free,0.12,0.004450011376986124,0.0044500113769861,2.42861286636753e-17
flat,3,INTJ,L5_level_free,0.03,0.09669543378456265,0.0966954337845626,4.163336342344337e-17
flat,3,INTJ,L5_level_free,0.05,0.07859907351575066,0.0785990735157506,5.551115123125783e-17
flat,3,INTJ,L5_level_free,0.08,0.041246185281725634,0.0412461852817256,3.469446951953614e-17
flat,3,INTJ,L5_level_free,0.12,0.024448707102139578,0.0244487071021395,7.979727989493313e-17
flat,3,INTJ,always_hold,0.03,0.11840808688805061,0.1184080868880506,1.3877787807814457e-17
flat,3,INTJ,always_hold,0.05,0.12199232658613561,0.1219923265861356,1.3877787807814457e-17
flat,3,INTJ,always_hold,0.08,0.1324305512054458,0.1324305512054458,0.0
flat,3,INTJ,always_hold,0.12,0.14836022772994711,0.1483602277299471,2.7755575615628914e-17
flat,3,INTJ,band_hi,0.03,0.0486781271500978,0.0486781271500978,0.0
flat,3,INTJ,band_hi,0.05,0.042704174135047235,0.0427041741350472,3.469446951953614e-17
flat,3,INTJ,band_hi,0.08,0.03350608433770454,0.0335060843377045,4.163336342344337e-17
flat,3,INTJ,band_hi,0.12,0.02444870710213959,0.0244487071021395,9.020562075079397e-17
flat,3,INTJ,band_lo,0.03,0.15517846314779496,0.1551784631477949,5.551115123125783e-17
flat,3,INTJ,band_lo,0.05,0.16099938148947224,0.1609993814894722,2.7755575615628914e-17
flat,3,INTJ,band_lo,0.08,0.1708717681070256,0.1708717681070256,0.0
flat,3,INTJ,band_lo,0.12,0.17841561928634547,0.1784156192863454,8.326672684688674e-17
flat,3,INTJ,constant_mix,0.03,0.10021814513884153,0.1002181451388415,2.7755575615628914e-17
flat,3,INTJ,constant_mix,0.05,0.10010915276337301,0.100109152763373,1.3877787807814457e-17
flat,3,INTJ,constant_mix,0.08,0.0999679160511774,0.0999679160511774,0.0
flat,3,INTJ,constant_mix,0.12,0.09819782375934703,0.098197823759347,2.7755575615628914e-17
flat,3,INTJ,mandate_conditional_oracle,0.03,0.012601466381473603,0.0126014663814736,3.469446951953614e-18
flat,3,INTJ,mandate_conditional_oracle,0.05,0.004048175252221767,0.0040481752522217,6.678685382510707e-17
flat,3,INTJ,mandate_conditional_oracle,0.08,0.004578382352296196,0.0045783823522961,9.627715291671279e-17
flat,3,INTJ,mandate_conditional_oracle,0.12,0.00444996808518523,0.0044499680851852,2.949029909160572e-17
flat,3,INTJ,rule_analyst,0.03,0.16266702791075116,0.1626670279107511,5.551115123125783e-17
flat,3,INTJ,rule_analyst,0.05,0.16485857862398928,0.1648585786239892,8.326672684688674e-17
flat,3,INTJ,rule_analyst,0.08,0.16769739152229568,0.1676973915222956,8.326672684688674e-17
flat,3,INTJ,rule_analyst,0.12,0.17866253003358606,0.178662530033586,5.551115123125783e-17
flat,3,INTJ,rule_p_sma50,0.03,0.08864768249210454,0.0886476824921045,4.163336342344337e-17
flat,3,INTJ,rule_p_sma50,0.05,0.08507063104867814,0.0850706310486781,4.163336342344337e-17
flat,3,INTJ,rule_p_sma50,0.08,0.068191546334127,0.068191546334127,0.0
flat,3,INTJ,rule_p_sma50,0.12,0.024455956072310953,0.0244559560723109,5.204170427930421e-17
flat,3,INTJ,rule_rsi,0.03,0.07517286214011187,0.0751728621401118,6.938893903907228e-17
flat,3,INTJ,rule_rsi,0.05,0.0657210462213261,0.0657210462213261,0.0
flat,3,INTJ,rule_rsi,0.08,0.0609650747290794,0.0609650747290794,0.0
flat,3,INTJ,rule_rsi,0.12,0.025121830414886897,0.0251218304148868,9.71445146547012e-17
flat,3,ISFJ,L5_full_level_free,0.03,0.0906991044271311,0.0906991044271311,0.0
flat,3,ISFJ,L5_full_level_free,0.05,0.06774426076750119,0.0677442607675011,8.326672684688674e-17
flat,3,ISFJ,L5_full_level_free,0.08,0.03692758754716879,0.0369275875471687,9.020562075079397e-17
flat,3,ISFJ,L5_full_level_free,0.12,0.0017656389806716467,0.0017656389806716,4.662069341687669e-17
flat,3,ISFJ,L5_level_free,0.03,0.09657533584927078,0.0965753358492707,8.326672684688674e-17
flat,3,ISFJ,L5_level_free,0.05,0.07822875007483507,0.078228750074835,6.938893903907228e-17
flat,3,ISFJ,L5_level_free,0.08,0.04076851946987475,0.0407685194698747,5.551115123125783e-17
flat,3,ISFJ,L5_level_free,0.12,0.021765252526580903,0.0217652525265809,3.469446951953614e-18
flat,3,ISFJ,always_hold,0.03,0.1124031815084588,0.1124031815084588,0.0
flat,3,ISFJ,always_hold,0.05,0.1148513631709965,0.1148513631709965,0.0
flat,3,ISFJ,always_hold,0.08,0.12192464707308705,0.121924647073087,4.163336342344337e-17
flat,3,ISFJ,always_hold,0.12,0.13307223347314726,0.1330722334731472,5.551115123125783e-17
flat,3,ISFJ,band_hi,0.03,0.04861474091898823,0.0486147409189882,2.7755575615628914e-17
flat,3,ISFJ,band_hi,0.05,0.04187616370712352,0.0418761637071235,2.0816681711721685e-17
flat,3,ISFJ,band_hi,0.08,0.03253457648316851,0.0325345764831685,6.938893903907228e-18
flat,3,ISFJ,band_hi,0.12,0.02176525461090283,0.0217652546109028,3.122502256758253e-17
flat,3,ISFJ,band_lo,0.03,0.15587190486995808,0.155871904869958,8.326672684688674e-17
flat,3,ISFJ,band_lo,0.05,0.16199306544247047,0.1619930654424704,5.551115123125783e-17
flat,3,ISFJ,band_lo,0.08,0.17230435632517274,0.1723043563251727,5.551115123125783e-17
flat,3,ISFJ,band_lo,0.12,0.17972924730613743,0.1797292473061374,2.7755575615628914e-17
flat,3,ISFJ,constant_mix,0.03,0.10119856989156949,0.1011985698915694,8.326672684688674e-17
flat,3,ISFJ,constant_mix,0.05,0.1007319168432838,0.1007319168432838,0.0
flat,3,ISFJ,constant_mix,0.08,0.10059064186115027,0.1005906418611502,6.938893903907228e-17
flat,3,ISFJ,constant_mix,0.12,0.09885012528163557,0.0988501252816355,6.938893903907228e-17
flat,3,ISFJ,mandate_conditional_oracle,0.03,0.011590538363081933,0.0115905383630819,3.2959746043559335e-17
flat,3,ISFJ,mandate_conditional_oracle,0.05,0.0033306686886893457,0.0033306686886893,4.5536491244391186e-17
flat,3,ISFJ,mandate_conditional_oracle,0.08,0.0036866831621284956,0.0036866831621284,9.540979117872439e-17
flat,3,ISFJ,mandate_conditional_oracle,0.12,0.002952267506720496,0.0029522675067204,9.584347204771859e-17
flat,3,ISFJ,rule_analyst,0.03,0.16304111479864616,0.1630411147986461,5.551115123125783e-17
flat,3,ISFJ,rule_analyst,0.05,0.16544011154695987,0.1654401115469598,5.551115123125783e-17
flat,3,ISFJ,rule_analyst,0.08,0.16842891550414268,0.1684289155041426,8.326672684688674e-17
flat,3,ISFJ,rule_analyst,0.12,0.17947824156794132,0.1794782415679413,2.7755575615628914e-17
flat,3,ISFJ,rule_p_sma50,0.03,0.09014775983978475,0.0901477598397847,5.551115123125783e-17
flat,3,ISFJ,rule_p_sma50,0.05,0.0865774730978208,0.0865774730978208,0.0
flat,3,ISFJ,rule_p_sma50,0.08,0.06913409236871489,0.0691340923687148,8.326672684688674e-17
flat,3,ISFJ,rule_p_sma50,0.12,0.02237121670093719,0.0223712167009371,9.020562075079397e-17
flat,3,ISFJ,rule_rsi,0.03,0.07528442498155655,0.0752844249815565,4.163336342344337e-17
flat,3,ISFJ,rule_rsi,0.05,0.0652513561206107,0.0652513561206107,0.0
flat,3,ISFJ,rule_rsi,0.08,0.0605917977081276,0.0605917977081276,0.0
flat,3,ISFJ,rule_rsi,0.12,0.022368505323614583,0.0223685053236145,8.326672684688674e-17
flat,4,ENTJ,L5_full_level_free,0.03,0.15897922881616947,0.1589792288161694,5.551115123125783e-17
flat,4,ENTJ,L5_full_level_free,0.05,0.18183662314434493,0.1818366231443449,2.7755575615628914e-17
flat,4,ENTJ,L5_full_level_free,0.08,0.20051585790491375,0.2005158579049137,5.551115123125783e-17
flat,4,ENTJ,L5_full_level_free,0.12,0.20111075582566446,0.2011107558256644,5.551115123125783e-17
flat,4,ENTJ,L5_full_level_free,0.2,0.20091526730952303,0.200915267309523,2.7755575615628914e-17
flat,4,ENTJ,L5_level_free,0.03,0.06752196982969219,0.0675219698296921,9.71445146547012e-17
flat,4,ENTJ,L5_level_free,0.05,0.023470291909061913,0.0234702919090619,1.3877787807814457e-17
flat,4,ENTJ,L5_level_free,0.08,0.0,0.0,0.0
flat,4,ENTJ,L5_level_free,0.12,0.0,0.0,0.0
flat,4,ENTJ,L5_level_free,0.2,0.0,0.0,0.0
flat,4,ENTJ,always_hold,0.03,0.10058922575396329,0.1005892257539632,8.326672684688674e-17
flat,4,ENTJ,always_hold,0.05,0.10316575514637383,0.1031657551463738,2.7755575615628914e-17
flat,4,ENTJ,always_hold,0.08,0.10440839161810649,0.1044083916181064,8.326672684688674e-17
flat,4,ENTJ,always_hold,0.12,0.10579475855371626,0.1057947585537162,5.551115123125783e-17
flat,4,ENTJ,always_hold,0.2,0.10859523216361285,0.1085952321636128,4.163336342344337e-17
flat,4,ENTJ,band_hi,0.03,0.1612808477612673,0.1612808477612673,0.0
flat,4,ENTJ,band_hi,0.05,0.18183662347251425,0.1818366234725142,5.551115123125783e-17
flat,4,ENTJ,band_hi,0.08,0.20051585790491375,0.2005158579049137,5.551115123125783e-17
flat,4,ENTJ,band_hi,0.12,0.20111075582566448,0.2011107558256644,8.326672684688674e-17
flat,4,ENTJ,band_hi,0.2,0.20091526730952305,0.200915267309523,5.551115123125783e-17
flat,4,ENTJ,band_lo,0.03,0.03950617283950617,0.0395061728395061,6.938893903907228e-17
flat,4,ENTJ,band_lo,0.05,0.018604651162790697,0.0186046511627906,9.71445146547012e-17
flat,4,ENTJ,band_lo,0.08,0.0,0.0,0.0
flat,4,ENTJ,band_lo,0.12,0.0,0.0,0.0
flat,4,ENTJ,band_lo,0.2,0.0,0.0,0.0
flat,4,ENTJ,constant_mix,0.03,0.09987124075168125,0.0998712407516812,4.163336342344337e-17
flat,4,ENTJ,constant_mix,0.05,0.10139478964150928,0.1013947896415092,6.938893903907228e-17
flat,4,ENTJ,constant_mix,0.08,0.10135858966557124,0.1013585896655712,4.163336342344337e-17
flat,4,ENTJ,constant_mix,0.12,0.1007200374874153,0.1007200374874153,0.0
flat,4,ENTJ,constant_mix,0.2,0.09990301851463962,0.0999030185146396,1.3877787807814457e-17
flat,4,ENTJ,mandate_conditional_oracle,0.03,0.019088728122740165,0.0190887281227401,6.591949208711867e-17
flat,4,ENTJ,mandate_conditional_oracle,0.05,0.0003796221005008731,0.0003796221005008,7.312943653414727e-17
flat,4,ENTJ,mandate_conditional_oracle,0.08,0.0,0.0,0.0
flat,4,ENTJ,mandate_conditional_oracle,0.12,0.0,0.0,0.0
flat,4,ENTJ,mandate_conditional_oracle,0.2,0.0,0.0,0.0
flat,4,ENTJ,rule_analyst,0.03,0.05950516367739002,0.05950516367739,2.0816681711721685e-17
flat,4,ENTJ,rule_analyst,0.05,0.06037744685363233,0.0603774468536323,3.469446951953614e-17
flat,4,ENTJ,rule_analyst,0.08,0.06611249530274646,0.0661124953027464,5.551115123125783e-17
flat,4,ENTJ,rule_analyst,0.12,0.07628364842624592,0.0762836484262459,2.7755575615628914e-17
flat,4,ENTJ,rule_analyst,0.2,0.09907661188026949,0.0990766118802694,9.71445146547012e-17
flat,4,ENTJ,rule_p_sma50,0.03,0.03263529751497322,0.0326352975149732,2.0816681711721685e-17
flat,4,ENTJ,rule_p_sma50,0.05,0.0002727369246902754,0.0002727369246902,7.540626109636683e-17
flat,4,ENTJ,rule_p_sma50,0.08,0.0,0.0,0.0
flat,4,ENTJ,rule_p_sma50,0.12,0.0,0.0,0.0
flat,4,ENTJ,rule_p_sma50,0.2,0.0,0.0,0.0
flat,4,ENTJ,rule_rsi,0.03,0.035710947901820736,0.0357109479018207,3.469446951953614e-17
flat,4,ENTJ,rule_rsi,0.05,0.005107738328019366,0.0051077383280193,6.591949208711867e-17
flat,4,ENTJ,rule_rsi,0.08,0.0,0.0,0.0
flat,4,ENTJ,rule_rsi,0.12,0.0,0.0,0.0
flat,4,ENTJ,rule_rsi,0.2,0.0,0.0,0.0
flat,4,INTJ,L5_full_level_free,0.03,0.15862722619408262,0.1586272261940826,2.7755575615628914e-17
flat,4,INTJ,L5_full_level_free,0.05,0.1828624298715928,0.1828624298715928,0.0
flat,4,INTJ,L5_full_level_free,0.08,0.20145237785620618,0.2014523778562061,8.326672684688674e-17
flat,4,INTJ,L5_full_level_free,0.12,0.20178774213283263,0.2017877421328326,2.7755575615628914e-17
flat,4,INTJ,L5_full_level_free,0.2,0.20291428026127922,0.2029142802612792,2.7755575615628914e-17
flat,4,INTJ,L5_level_free,0.03,0.06863238607987376,0.0686323860798737,6.938893903907228e-17
flat,4,INTJ,L5_level_free,0.05,0.02646835560852369,0.0264683556085236,9.020562075079397e-17
flat,4,INTJ,L5_level_free,0.08,0.0033959265072015334,0.0033959265072015,3.3393426912553537e-17
flat,4,INTJ,L5_level_free,0.12,0.0031323930628741935,0.0031323930628741,9.367506770274758e-17
flat,4,INTJ,L5_level_free,0.2,0.003172918794995588,0.0031729187949955,8.803721640582296e-17
flat,4,INTJ,always_hold,0.03,0.101240006991743,0.101240006991743,0.0
flat,4,INTJ,always_hold,0.05,0.10846129794300437,0.1084612979430043,6.938893903907228e-17
flat,4,INTJ,always_hold,0.08,0.11159812073098323,0.1115981207309832,2.7755575615628914e-17
flat,4,INTJ,always_hold,0.12,0.11539251810493409,0.115392518104934,8.326672684688674e-17
flat,4,INTJ,always_hold,0.2,0.1228856236821805,0.1228856236821805,0.0
flat,4,INTJ,band_hi,0.03,0.1610961083109183,0.1610961083109183,0.0
flat,4,INTJ,band_hi,0.05,0.18286242987157433,0.1828624298715743,2.7755575615628914e-17
flat,4,INTJ,band_hi,0.08,0.20145237785620618,0.2014523778562061,8.326672684688674e-17
flat,4,INTJ,band_hi,0.12,0.20178774213283263,0.2017877421328326,2.7755575615628914e-17
flat,4,INTJ,band_hi,0.2,0.20291428026127922,0.2029142802612792,2.7755575615628914e-17
flat,4,INTJ,band_lo,0.03,0.042901191160820105,0.0429011911608201,6.938893903907228e-18
flat,4,INTJ,band_lo,0.05,0.023030730583290103,0.0230307305832901,3.469446951953614e-18
flat,4,INTJ,band_lo,0.08,0.004965817791573994,0.0049658177915739,9.367506770274758e-17
flat,4,INTJ,band_lo,0.12,0.005083734425893961,0.0050837344258939,6.071532165918825e-17
flat,4,INTJ,band_lo,0.2,0.005759620825929145,0.0057596208259291,4.5102810375396984e-17
flat,4,INTJ,constant_mix,0.03,0.1002578942337224,0.1002578942337224,0.0
flat,4,INTJ,constant_mix,0.05,0.10145011599352399,0.1014501159935239,9.71445146547012e-17
flat,4,INTJ,constant_mix,0.08,0.10152690059799967,0.1015269005979996,6.938893903907228e-17
flat,4,INTJ,constant_mix,0.12,0.10187707442861284,0.1018770744286128,4.163336342344337e-17
flat,4,INTJ,constant_mix,0.2,0.10305333825340462,0.1030533382534046,2.7755575615628914e-17
flat,4,INTJ,mandate_conditional_oracle,0.03,0.025921437815836657,0.0259214378158366,5.551115123125783e-17
flat,4,INTJ,mandate_conditional_oracle,0.05,0.0032599484495738104,0.0032599484495738,1.0408340855860843e-17
flat,4,INTJ,mandate_conditional_oracle,0.08,0.0033906883824044404,0.0033906883824044,4.0332320816460765e-17
flat,4,INTJ,mandate_conditional_oracle,0.12,0.0031344328621977693,0.0031344328621977,6.938893903907228e-17
flat,4,INTJ,mandate_conditional_oracle,0.2,0.0031729187955355817,0.0031729187955355,8.153200337090993e-17
flat,4,INTJ,rule_analyst,0.03,0.06119167192255175,0.0611916719225517,5.551115123125783e-17
flat,4,INTJ,rule_analyst,0.05,0.06286058424165043,0.0628605842416504,2.7755575615628914e-17
flat,4,INTJ,rule_analyst,0.08,0.0689377634232911,0.0689377634232911,0.0
flat,4,INTJ,rule_analyst,0.12,0.07889751784710942,0.0788975178471094,2.7755575615628914e-17
flat,4,INTJ,rule_analyst,0.2,0.1016647641182941,0.1016647641182941,0.0
flat,4,INTJ,rule_p_sma50,0.03,0.03493371561524888,0.0349337156152488,7.632783294297951e-17
flat,4,INTJ,rule_p_sma50,0.05,0.00446519929489986,0.0044651992948998,5.984795992119984e-17
flat,4,INTJ,rule_p_sma50,0.08,0.004965817791571034,0.004965817791571,3.469446951953614e-17
flat,4,INTJ,rule_p_sma50,0.12,0.005083734425893955,0.0050837344258939,5.4643789493269423e-17
flat,4,INTJ,rule_p_sma50,0.2,0.005759620825929142,0.0057596208259291,4.163336342344337e-17
flat,4,INTJ,rule_rsi,0.03,0.03837245231472246,0.0383724523147224,5.551115123125783e-17
flat,4,INTJ,rule_rsi,0.05,0.00930903035941162,0.0093090303594116,1.9081958235744878e-17
flat,4,INTJ,rule_rsi,0.08,0.004965817791752531,0.0049658177917525,3.0357660829594124e-17
flat,4,INTJ,rule_rsi,0.12,0.005083734425894076,0.005083734425894,7.632783294297951e-17
flat,4,INTJ,rule_rsi,0.2,0.005759620825929133,0.0057596208259291,3.2959746043559335e-17
flat,4,ISFJ,L5_full_level_free,0.03,0.1611886772068927,0.1611886772068927,0.0
